sys_updated_by,number,closed_by,state,caller_id,category,assigned_to,opened_at,sys_updated_on,closed_at,short_description,assignment_group,priority
admin,INC0000000376,Charlie Whitherspoon,Resolved,Bud Richman,Network,Luke Wilson,2023-10-23 13:12:00,2023-11-06 11:54:35.090772558,2023-11-06 11:54:35.090772558,Connection issue with main server,Network,2 - High
system,INC0000000377,Fred Luddy,Closed,David Loo,Software,Beth Anglin,2023-10-26 14:23:00,2023-10-28 23:32:20.564048037,2023-10-28 23:32:20.564048037,Bug encountered in site navigation function,Software,2 - High
admin,INC0000000378,Charlie Whitherspoon,Closed,David Loo,Inquiry / Help,Fred Luddy,2023-10-27 03:04:00,2023-10-22 17:13:40.636808000,2023-10-22 17:13:40.636808000,Need assistance with software installation,Service Desk,3 - Moderate
admin,INC0000000379,Luke Wilson,Resolved,David Loo,Hardware,Luke Wilson,2023-10-27 07:01:00,2023-11-27 04:37:00.000000000,2023-11-27 04:37:00.000000000,Keyboard keys are not functioning properly,Hardware,2 - High
system,INC0000000380,Howard Johnson,Closed,Bud Richman,Hardware,Howard Johnson,2023-10-27 14:31:00,2023-11-27 12:07:00.000000000,2023-11-27 12:07:00.000000000,Issue with the server hardware,Hardware,2 - High
admin,INC0000000381,Luke Wilson,Resolved,David Loo,Hardware,Charlie Whitherspoon,2023-10-28 01:58:00,2023-11-28 01:58:00.000000000,2023-11-28 01:58:00.000000000,Printer not functioning properly,Hardware,2 - High
admin,INC0000000382,Beth Anglin,Resolved,Bud Richman,Hardware,Charlie Whitherspoon,2023-10-29 12:17:00,2023-11-29 14:41:00.000000000,2023-11-29 14:41:00.000000000,Printer is not responding,Hardware,2 - High
employee,INC0000000383,Luke Wilson,Resolved,Don Goodliffe,Database,Fred Luddy,2023-10-29 17:55:00,2023-10-29 16:26:28.665670597,2023-10-29 16:26:28.665670597,Unable to connect to the database server,Database,2 - High
admin,INC0000000384,Beth Anglin,Resolved,Don Goodliffe,Network,Luke Wilson,2023-10-31 17:35:00,2023-11-06 09:39:39.806416827,2023-11-06 09:39:39.806416827,Unable to access the corporate VPN,Network,2 - High
admin,INC0000000385,Charlie Whitherspoon,Resolved,Bud Richman,Hardware,Howard Johnson,2023-11-01 03:35:00,2023-12-02 13:11:00.000000000,2023-12-02 13:11:00.000000000,Unable to connect printer to workstation,Hardware,2 - High
employee,INC0000000386,Charlie Whitherspoon,Closed,Bud Richman,Network,Charlie Whitherspoon,2023-11-01 22:05:00,2023-11-07 08:05:37.139645311,2023-11-07 08:05:37.139645311,Unable to connect to the VPN,Network,2 - High
admin,INC0000000387,Beth Anglin,Closed,ITIL User,Software,Howard Johnson,2023-11-03 01:21:00,2023-11-14 16:43:31.642161662,2023-11-14 16:43:31.642161662,Software update installation issue,Software,2 - High
system,INC0000000388,Beth Anglin,Resolved,David Loo,Inquiry / Help,Fred Luddy,2023-11-04 20:56:00,2023-11-12 04:29:10.264905449,2023-11-12 04:29:10.264905449,Need information about software installation,Service Desk,3 - Moderate
employee,INC0000000389,Howard Johnson,Resolved,David Loo,Database,Luke Wilson,2023-11-05 18:59:00,2023-11-10 22:41:27.082574660,2023-11-10 22:41:27.082574660,SQL queries slowing down recently,Database,2 - High
system,INC0000000390,Charlie Whitherspoon,Resolved,Don Goodliffe,Software,Fred Luddy,2023-11-05 23:35:00,2023-11-14 00:10:33.942926382,2023-11-14 00:10:33.942926382,Anti-virus software is not updating,Software,2 - High
admin,INC0000000391,Beth Anglin,Closed,Don Goodliffe,Inquiry / Help,Luke Wilson,2023-11-06 02:45:00,2023-11-16 16:59:01.260666091,2023-11-16 16:59:01.260666091,Need help with software installation,Service Desk,3 - Moderate
employee,INC0000000392,Howard Johnson,Closed,David Loo,Hardware,Beth Anglin,2023-11-06 11:05:00,2023-12-08 08:41:00.000000000,2023-12-08 08:41:00.000000000,Unable to start office printer,Hardware,3 - Moderate
system,INC0000000393,Howard Johnson,Closed,ITIL User,Network,Howard Johnson,2023-11-07 08:02:00,2023-11-08 11:52:51.256364188,2023-11-08 11:52:51.256364188,Internet connection is unstable,Network,2 - High
employee,INC0000000394,Beth Anglin,Closed,ITIL User,Network,Beth Anglin,2023-11-07 15:10:00,2023-11-16 17:51:12.422715840,2023-11-16 17:51:12.422715840,Internet connection is unstable,Network,2 - High
system,INC0000000395,Howard Johnson,Closed,Bud Richman,Network,Beth Anglin,2023-11-07 18:26:00,2023-11-16 01:33:33.997859416,2023-11-16 01:33:33.997859416,Issues with network connectivity,Network,2 - High
system,INC0000000396,Luke Wilson,Resolved,David Loo,Software,Beth Anglin,2023-11-08 01:52:00,2023-11-03 01:40:46.275540791,2023-11-03 01:40:46.275540791,Software update causing system crash,Software,2 - High
employee,INC0000000397,Charlie Whitherspoon,Closed,David Loo,Network,Luke Wilson,2023-11-08 18:31:00,2023-11-18 01:30:33.313750237,2023-11-18 01:30:33.313750237,Router in office 203 malfunctioning,Network,2 - High
employee,INC0000000398,Fred Luddy,Resolved,Bud Richman,Database,Howard Johnson,2023-11-09 02:44:00,2023-11-16 03:08:53.725109167,2023-11-16 03:08:53.725109167,Issue with SQL server connection,Database,2 - High
employee,INC0000000399,Fred Luddy,Closed,ITIL User,Inquiry / Help,Howard Johnson,2023-11-09 10:14:00,2023-11-16 01:06:37.338262896,2023-11-16 01:06:37.338262896,Need help with software installation,Service Desk,3 - Moderate
employee,INC0000000400,Fred Luddy,Closed,David Loo,Software,Beth Anglin,2023-11-10 01:09:00,2023-11-24 02:09:45.150196913,2023-11-24 02:09:45.150196913,Issue with Software Update,Software,2 - High
employee,INC0000000401,Howard Johnson,Resolved,David Loo,Software,Howard Johnson,2023-11-10 20:50:00,2023-11-13 10:25:16.080811045,2023-11-13 10:25:16.080811045,Unable to install new updates on software,Software,2 - High
admin,INC0000000402,Howard Johnson,Resolved,David Loo,Database,Fred Luddy,2023-11-11 18:42:00,2023-11-15 08:12:35.816020183,2023-11-15 08:12:35.816020183,Unable to connect to SQL database,Database,2 - High
employee,INC0000000403,Beth Anglin,Resolved,ITIL User,Database,Beth Anglin,2023-11-11 21:06:00,2023-11-16 15:07:30.104830653,2023-11-16 15:07:30.104830653,Unable to access MySQL database on local machine,Database,2 - High
system,INC0000000404,Charlie Whitherspoon,Closed,Don Goodliffe,Network,Charlie Whitherspoon,2023-11-12 12:18:00,2023-11-16 21:44:57.363174752,2023-11-16 21:44:57.363174752,Unable to connect to the office VPN,Network,2 - High
admin,INC0000000405,Charlie Whitherspoon,Closed,Bud Richman,Database,Luke Wilson,2023-11-12 17:49:00,2023-11-18 18:18:30.880278698,2023-11-18 18:18:30.880278698,Unable to connect to production database,Database,1 - Critical
system,INC0000000406,Charlie Whitherspoon,Resolved,Don Goodliffe,Hardware,Luke Wilson,2023-11-13 15:59:00,2023-12-16 06:23:00.000000000,2023-12-16 06:23:00.000000000,Monitor not turning on,Hardware,2 - High
system,INC0000000407,Luke Wilson,Resolved,Don Goodliffe,Database,Fred Luddy,2023-11-14 00:08:00,2023-11-18 07:22:21.510019826,2023-11-18 07:22:21.510019826,Issue with database connectivity,Database,2 - High
system,INC0000000408,Fred Luddy,Closed,Don Goodliffe,Network,Beth Anglin,2023-11-14 11:05:00,2023-11-19 02:59:13.276604204,2023-11-19 02:59:13.276604204,Unable to connect to the office VPN,Network,2 - High
admin,INC0000000409,Beth Anglin,Resolved,ITIL User,Software,Howard Johnson,2023-11-14 18:40:00,2023-11-20 04:22:55.603225248,2023-11-20 04:22:55.603225248,A bug reported in application processing,Software,2 - High
admin,INC0000000410,Beth Anglin,Resolved,Bud Richman,Software,Beth Anglin,2023-11-15 22:49:00,2023-12-01 08:43:40.155545162,2023-12-01 08:43:40.155545162,Antivirus software is not working properly,Software,2 - High
system,INC0000000411,Beth Anglin,Closed,Don Goodliffe,Hardware,Howard Johnson,2023-11-16 07:59:00,2023-12-19 05:35:00.000000000,2023-12-19 05:35:00.000000000,The keyboard on my desktop doesn't work,Hardware,2 - High
admin,INC0000000412,Fred Luddy,Closed,ITIL User,Hardware,Luke Wilson,2023-11-17 15:24:00,2023-12-20 15:24:00.000000000,2023-12-20 15:24:00.000000000,Desktop computer won't start,Hardware,2 - High
system,INC0000000413,Charlie Whitherspoon,Resolved,David Loo,Inquiry / Help,Luke Wilson,2023-11-17 19:31:00,2023-11-25 09:35:39.688853224,2023-11-25 09:35:39.688853224,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000414,Howard Johnson,Resolved,Don Goodliffe,Inquiry / Help,Howard Johnson,2023-11-17 21:21:00,2023-11-30 04:06:54.790984081,2023-11-30 04:06:54.790984081,Need assistance with software installation,Service Desk,3 - Moderate
system,INC0000000415,Fred Luddy,Resolved,ITIL User,Inquiry / Help,Charlie Whitherspoon,2023-11-19 06:39:00,2023-11-23 06:17:43.154647557,2023-11-23 06:17:43.154647557,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000416,Howard Johnson,Closed,ITIL User,Network,Charlie Whitherspoon,2023-11-19 23:08:00,2023-11-24 09:38:40.207207557,2023-11-24 09:38:40.207207557,Network router malfunction reported,Network,1 - Critical
admin,INC0000000417,Howard Johnson,Resolved,David Loo,Software,Fred Luddy,2023-11-20 00:05:00,2023-11-20 22:21:10.907804406,2023-11-20 22:21:10.907804406,Outlook application is not syncing,Software,2 - High
system,INC0000000418,Howard Johnson,Closed,Bud Richman,Network,Beth Anglin,2023-11-20 17:04:00,2023-11-23 17:55:25.157602477,2023-11-23 17:55:25.157602477,Facing issues with the VPN connection,Network,2 - High
system,INC0000000419,Charlie Whitherspoon,Resolved,Don Goodliffe,Inquiry / Help,Fred Luddy,2023-11-21 01:35:00,2023-11-30 01:11:10.034165627,2023-11-30 01:11:10.034165627,Need help with software installation,Service Desk,3 - Moderate
employee,INC0000000420,Howard Johnson,Resolved,Bud Richman,Inquiry / Help,Beth Anglin,2023-11-21 09:33:00,2023-11-26 08:37:12.551549986,2023-11-26 08:37:12.551549986,Inquiry about how to install new software,Service Desk,3 - Moderate
admin,INC0000000421,Charlie Whitherspoon,Resolved,ITIL User,Software,Fred Luddy,2023-11-21 10:52:00,2023-11-24 17:47:51.701780950,2023-11-24 17:47:51.701780950,Error during software update,Software,2 - High
employee,INC0000000422,Luke Wilson,Resolved,ITIL User,Database,Fred Luddy,2023-11-22 08:24:00,2023-11-21 04:30:03.541250481,2023-11-21 04:30:03.541250481,Unable to access SQL database,Database,2 - High
employee,INC0000000423,Fred Luddy,Closed,ITIL User,Software,Fred Luddy,2023-11-23 10:13:00,2023-12-03 20:28:07.646060345,2023-12-03 20:28:07.646060345,Unexpected error in application update,Software,2 - High
system,INC0000000424,Howard Johnson,Closed,ITIL User,Network,Fred Luddy,2023-11-24 20:20:00,2023-11-27 03:43:58.541674055,2023-11-27 03:43:58.541674055,Unexpected network outage reported,Network,1 - Critical
admin,INC0000000425,Fred Luddy,Closed,ITIL User,Database,Fred Luddy,2023-11-25 14:06:00,2023-12-06 12:16:12.062795885,2023-12-06 12:16:12.062795885,Unable to connect to the MySQL database,Database,2 - High
admin,INC0000000426,Beth Anglin,Resolved,Don Goodliffe,Network,Howard Johnson,2023-11-26 21:02:00,2023-12-03 06:14:59.256930674,2023-12-03 06:14:59.256930674,Network connectivity issue on floor 3,Network,2 - High
system,INC0000000427,Luke Wilson,Resolved,Don Goodliffe,Hardware,Charlie Whitherspoon,2023-11-27 09:08:00,2023-12-31 09:08:00.000000000,2023-12-31 09:08:00.000000000,Monitor not turning on,Hardware,2 - High
admin,INC0000000428,Fred Luddy,Closed,Bud Richman,Software,Howard Johnson,2023-11-30 09:59:00,2023-12-03 12:53:46.588928560,2023-12-03 12:53:46.588928560,Unable to launch accounting software,Software,2 - High
employee,INC0000000429,Howard Johnson,Resolved,Bud Richman,Inquiry / Help,Fred Luddy,2023-12-01 16:26:00,2023-12-08 20:59:46.616824105,2023-12-08 20:59:46.616824105,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000430,Beth Anglin,Closed,Don Goodliffe,Database,Fred Luddy,2023-12-01 22:49:00,2023-12-09 21:57:49.881965699,2023-12-09 21:57:49.881965699,Issue with Oracle database connectivity,Database,2 - High
employee,INC0000000431,Fred Luddy,Closed,ITIL User,Network,Howard Johnson,2023-12-02 08:05:00,2023-12-08 12:55:57.877003869,2023-12-08 12:55:57.877003869,Internet connection not working on floor 7,Network,2 - High
employee,INC0000000432,Beth Anglin,Resolved,Don Goodliffe,Database,Howard Johnson,2023-12-04 21:45:00,2023-12-03 01:26:58.281899132,2023-12-03 01:26:58.281899132,Can't connect to SQL database.,Database,2 - High
employee,INC0000000433,Beth Anglin,Resolved,Don Goodliffe,Software,Charlie Whitherspoon,2023-12-09 05:39:00,2023-12-12 06:23:31.050106122,2023-12-12 06:23:31.050106122,Cannot install updates on company software,Software,2 - High
system,INC0000000434,Fred Luddy,Closed,ITIL User,Inquiry / Help,Beth Anglin,2023-12-09 13:59:00,2023-12-17 17:18:35.211912960,2023-12-17 17:18:35.211912960,Need assistance in software installation,Service Desk,3 - Moderate
employee,INC0000000435,Luke Wilson,Closed,David Loo,Inquiry / Help,Luke Wilson,2023-12-09 17:53:00,2023-12-01 20:41:37.281439249,2023-12-01 20:41:37.281439249,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000436,Beth Anglin,Closed,Bud Richman,Hardware,Beth Anglin,2023-12-10 19:25:00,2024-01-15 02:37:00.000000000,2024-01-15 02:37:00.000000000,Issue with desktop monitor,Hardware,2 - High
system,INC0000000437,Howard Johnson,Resolved,David Loo,Software,Howard Johnson,2023-12-11 06:43:00,2023-12-20 10:34:06.219037373,2023-12-20 10:34:06.219037373,Issue with application loading speed,Software,2 - High
employee,INC0000000438,Beth Anglin,Resolved,David Loo,Network,Fred Luddy,2023-12-11 20:55:00,2023-12-13 23:34:09.856176450,2023-12-13 23:34:09.856176450,Cannot connect to the office VPN,Network,1 - Critical
system,INC0000000439,Beth Anglin,Resolved,David Loo,Database,Luke Wilson,2023-12-12 07:13:00,2023-12-23 17:11:24.540300842,2023-12-23 17:11:24.540300842,Unable to connect to the database,Database,2 - High
system,INC0000000440,Howard Johnson,Resolved,David Loo,Software,Fred Luddy,2023-12-12 14:45:00,2023-12-25 22:13:51.971800647,2023-12-25 22:13:51.971800647,Software update issue on workstation PC,Software,2 - High
employee,INC0000000441,Fred Luddy,Resolved,Bud Richman,Software,Fred Luddy,2023-12-12 15:39:00,2023-12-20 21:51:14.666430845,2023-12-20 21:51:14.666430845,Software update error on workstation,Software,2 - High
admin,INC0000000442,Howard Johnson,Resolved,David Loo,Software,Beth Anglin,2023-12-12 18:16:00,2023-12-08 20:14:56.725426570,2023-12-08 20:14:56.725426570,Issue with software update on work computer,Software,2 - High
admin,INC0000000443,Fred Luddy,Closed,Bud Richman,Inquiry / Help,Fred Luddy,2023-12-12 19:09:00,2023-12-04 10:47:39.192649442,2023-12-04 10:47:39.192649442,Need assistance with software installation,Openspace,3 - Moderate
employee,INC0000000444,Charlie Whitherspoon,Resolved,David Loo,Inquiry / Help,Howard Johnson,2023-12-13 10:27:00,2024-01-03 23:05:52.760762583,2024-01-03 23:05:52.760762583,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000445,Luke Wilson,Closed,Bud Richman,Database,Fred Luddy,2023-12-13 23:50:00,2023-12-25 20:45:23.204079065,2023-12-25 20:45:23.204079065,Database connection issue on server X,Database,2 - High
admin,INC0000000446,Fred Luddy,Resolved,ITIL User,Hardware,Charlie Whitherspoon,2023-12-15 17:33:00,2024-01-20 12:45:00.000000000,2024-01-20 12:45:00.000000000,Printer not functioning properly,Hardware,2 - High
employee,INC0000000447,Beth Anglin,Resolved,David Loo,Network,Charlie Whitherspoon,2023-12-15 20:59:00,2023-12-29 08:34:35.682950789,2023-12-29 08:34:35.682950789,Cannot connect to the VPN,Network,2 - High
admin,INC0000000448,Luke Wilson,Closed,Don Goodliffe,Software,Howard Johnson,2023-12-16 08:51:00,2023-12-17 23:05:18.312817299,2023-12-17 23:05:18.312817299,Unable to install new updates on my software,Software,2 - High
admin,INC0000000449,Fred Luddy,Resolved,Bud Richman,Hardware,Luke Wilson,2023-12-18 17:51:00,2024-01-23 20:15:00.000000000,2024-01-23 20:15:00.000000000,Printer malfunctioning intermittently,Hardware,2 - High
admin,INC0000000450,Luke Wilson,Resolved,ITIL User,Software,Luke Wilson,2023-12-19 00:18:00,2023-12-24 20:11:47.337113922,2023-12-24 20:11:47.337113922,Application installation fails,Software,2 - High
system,INC0000000451,Charlie Whitherspoon,Closed,David Loo,Network,Charlie Whitherspoon,2023-12-21 01:54:00,2023-12-21 05:01:25.850275629,2023-12-21 05:01:25.850275629,Internet connectivity issues on floor 3,Network,2 - High
employee,INC0000000452,Beth Anglin,Resolved,David Loo,Software,Luke Wilson,2023-12-21 16:18:00,2023-12-23 00:09:02.973001307,2023-12-23 00:09:02.973001307,Email client crashing on startup,Software,2 - High
admin,INC0000000453,Luke Wilson,Resolved,ITIL User,Hardware,Luke Wilson,2023-12-23 23:34:00,2024-01-29 13:58:00.000000000,2024-01-29 13:58:00.000000000,PC overheating issue detected,Hardware,1 - Critical
employee,INC0000000454,Luke Wilson,Closed,Bud Richman,Inquiry / Help,Luke Wilson,2023-12-24 04:04:00,2023-12-30 21:28:08.787911037,2023-12-30 21:28:08.787911037,Need assistance with software installation,Service Desk,3 - Moderate
employee,INC0000000455,Charlie Whitherspoon,Resolved,ITIL User,Inquiry / Help,Beth Anglin,2023-12-24 13:57:00,2023-12-21 05:09:44.056568944,2023-12-21 05:09:44.056568944,Need assistance with account settings,Service Desk,3 - Moderate
admin,INC0000000456,Howard Johnson,Resolved,ITIL User,Hardware,Howard Johnson,2023-12-24 22:39:00,2024-01-30 15:27:00.000000000,2024-01-30 15:27:00.000000000,Printer malfunction,Hardware,2 - High
system,INC0000000457,Fred Luddy,Closed,Don Goodliffe,Database,Howard Johnson,2023-12-25 11:33:00,2023-12-27 07:49:21.971122846,2023-12-27 07:49:21.971122846,Unable to connect to database,Database,2 - High
admin,INC0000000458,Beth Anglin,Resolved,Don Goodliffe,Inquiry / Help,Luke Wilson,2023-12-25 21:03:00,2024-01-04 16:31:45.147450240,2024-01-04 16:31:45.147450240,Need information regarding software installation,Service Desk,3 - Moderate
admin,INC0000000459,Beth Anglin,Closed,ITIL User,Software,Charlie Whitherspoon,2023-12-26 14:19:00,2024-01-10 11:51:38.934584227,2024-01-10 11:51:38.934584227,Unable to install new software update,Software,2 - High
employee,INC0000000460,Beth Anglin,Resolved,Don Goodliffe,Database,Howard Johnson,2023-12-26 17:06:00,2024-01-02 03:29:23.392814911,2024-01-02 03:29:23.392814911,Issue with SQL server performance,Database,2 - High
employee,INC0000000461,Fred Luddy,Resolved,Don Goodliffe,Database,Fred Luddy,2023-12-28 09:31:00,2023-12-25 08:11:20.407244829,2023-12-25 08:11:20.407244829,Error establishing connection to the production database,Database,1 - Critical
employee,INC0000000462,Charlie Whitherspoon,Closed,Don Goodliffe,Inquiry / Help,Beth Anglin,2023-12-30 08:48:00,2024-01-12 17:50:55.799085851,2024-01-12 17:50:55.799085851,Need help with a hardware configuration issue,Hardware,2 - High
employee,INC0000000463,,In Progress,Don Goodliffe,Hardware,Howard Johnson,2023-12-31 12:24:00,2023-12-31 12:24:00.000000000,,Printer not working properly,Hardware,2 - High
admin,INC0000000464,Howard Johnson,Closed,Don Goodliffe,Software,Howard Johnson,2023-12-31 23:16:00,2024-01-06 19:08:24.986593144,2024-01-06 19:08:24.986593144,The company database management software is not responding,Software,1 - Critical
employee,INC0000000465,Luke Wilson,Resolved,Bud Richman,Software,Howard Johnson,2024-01-03 19:28:00,2024-01-08 18:43:37.790318970,2024-01-08 18:43:37.790318970,Can't install new update on software,Software,2 - High
employee,INC0000000466,,New,ITIL User,Hardware,,2024-01-04 15:58:00,2024-01-04 15:58:00.000000000,,Unable to boot desktop machine,Hardware,2 - High
employee,INC0000000467,,New,ITIL User,Hardware,,2024-01-05 05:10:00,2024-01-05 05:10:00.000000000,,Need assistance with malfunctioning printer,Hardware,2 - High
admin,INC0000000468,Charlie Whitherspoon,Closed,David Loo,Software,Howard Johnson,2024-01-07 00:35:00,2024-01-06 04:16:13.129720787,2024-01-06 04:16:13.129720787,Software update failed on workstation,Software,1 - Critical
employee,INC0000000469,Fred Luddy,Resolved,ITIL User,Network,Howard Johnson,2024-01-07 13:04:00,2024-01-15 16:07:59.378106509,2024-01-15 16:07:59.378106509,Internet connection is unstable,Network,2 - High
employee,INC0000000470,Howard Johnson,Closed,ITIL User,Inquiry / Help,Fred Luddy,2024-01-08 14:41:00,2024-01-06 03:05:15.945383710,2024-01-06 03:05:15.945383710,Need help with Database Server inquiry,Database,3 - Moderate
admin,INC0000000471,Fred Luddy,Resolved,Bud Richman,Network,Fred Luddy,2024-01-08 21:28:00,2024-01-17 20:30:02.768117381,2024-01-17 20:30:02.768117381,Internet connection is unstable and slow,Network,2 - High
admin,INC0000000472,,In Progress,Bud Richman,Hardware,Luke Wilson,2024-01-09 06:02:00,2024-01-10 06:02:00.000000000,,Printer not functioning properly,Hardware,2 - High
admin,INC0000000473,Beth Anglin,Resolved,David Loo,Inquiry / Help,Luke Wilson,2024-01-09 15:27:00,2024-01-13 05:17:12.669606996,2024-01-13 05:17:12.669606996,Need assistance with software installation,Service Desk,3 - Moderate
system,INC0000000474,,In Progress,ITIL User,Hardware,Fred Luddy,2024-01-10 05:43:00,2024-01-12 05:43:00.000000000,,Printer not functioning properly,Hardware,2 - High
system,INC0000000475,,In Progress,ITIL User,Hardware,Fred Luddy,2024-01-10 18:31:00,2024-01-13 18:31:00.000000000,,Printer isn't working properly,Hardware,2 - High
employee,INC0000000476,Fred Luddy,Closed,Don Goodliffe,Database,Luke Wilson,2024-01-11 09:37:00,2024-01-14 13:07:27.837058377,2024-01-14 13:07:27.837058377,Database error on application server,Database,2 - High
employee,INC0000000477,Fred Luddy,Resolved,Don Goodliffe,Inquiry / Help,Fred Luddy,2024-01-11 15:09:00,2024-01-19 08:07:00.464148454,2024-01-19 08:07:00.464148454,I need some assistance with understanding some software features,Service Desk,3 - Moderate
system,INC0000000478,,In Progress,Don Goodliffe,Hardware,Fred Luddy,2024-01-11 21:56:00,2024-01-11 21:56:00.000000000,,Keyboard malfunctioning on work computer,Hardware,2 - High
admin,INC0000000479,,In Progress,Bud Richman,Hardware,Fred Luddy,2024-01-12 08:10:00,2024-01-15 08:10:00.000000000,,Monitor not powering on,Hardware,2 - High
admin,INC0000000480,Fred Luddy,Closed,Don Goodliffe,Software,Howard Johnson,2024-01-12 18:24:00,2024-01-27 07:36:31.127393445,2024-01-27 07:36:31.127393445,Unexpected application shutdown in the middle of a task,Software,2 - High
employee,INC0000000481,Charlie Whitherspoon,Closed,ITIL User,Inquiry / Help,Howard Johnson,2024-01-13 17:44:00,2024-01-14 01:04:02.697168243,2024-01-14 01:04:02.697168243,Need help with software installation,Service Desk,3 - Moderate
admin,INC0000000482,Charlie Whitherspoon,Closed,ITIL User,Database,Beth Anglin,2024-01-13 21:06:00,2024-01-28 06:04:33.234951887,2024-01-28 06:04:33.234951887,Unable to connect to the Database,Database,2 - High
system,INC0000000483,Howard Johnson,Resolved,Bud Richman,Software,Luke Wilson,2024-01-14 23:15:00,2024-01-17 14:51:10.623256990,2024-01-17 14:51:10.623256990,Issue with Software update,Software,2 - High
employee,INC0000000484,Howard Johnson,Resolved,ITIL User,Database,Luke Wilson,2024-01-18 00:05:00,2024-01-28 08:06:05.469917172,2024-01-28 08:06:05.469917172,Unable to access client database,Database,2 - High
admin,INC0000000485,Fred Luddy,Resolved,David Loo,Database,Fred Luddy,2024-01-18 07:56:00,2024-01-29 02:47:42.852138003,2024-01-29 02:47:42.852138003,Unable to connect to SQL database,Database,2 - High
admin,INC0000000486,Fred Luddy,Resolved,Don Goodliffe,Inquiry / Help,Charlie Whitherspoon,2024-01-18 19:17:00,2024-01-30 04:31:35.166141546,2024-01-30 04:31:35.166141546,Inquiry about software update process,Service Desk,3 - Moderate
admin,INC0000000487,Fred Luddy,Resolved,ITIL User,Software,Luke Wilson,2024-01-20 18:27:00,2024-01-19 01:04:03.428379988,2024-01-19 01:04:03.428379988,Email software fails to load,Software,2 - High
employee,INC0000000488,,In Progress,Bud Richman,Software,Charlie Whitherspoon,2024-01-21 04:55:00,2024-01-22 04:55:00.000000000,,Error encountered during software update,Software,2 - High
employee,INC0000000489,Luke Wilson,Resolved,ITIL User,Database,Luke Wilson,2024-01-21 10:50:00,2024-01-25 12:20:46.582633294,2024-01-25 12:20:46.582633294,Unable to connect to Oracle database,Database,2 - High
admin,INC0000000490,Luke Wilson,Resolved,David Loo,Inquiry / Help,Beth Anglin,2024-01-22 04:44:00,2024-01-22 23:43:57.871356978,2024-01-22 23:43:57.871356978,Inquiry for software installation help,Service Desk,3 - Moderate
admin,INC0000000491,,In Progress,Don Goodliffe,Inquiry / Help,Charlie Whitherspoon,2024-01-22 15:45:00,2024-01-25 15:45:00.000000000,,Need help with software installation,Software,3 - Moderate
system,INC0000000492,Fred Luddy,Closed,Don Goodliffe,Software,Luke Wilson,2024-01-24 12:35:00,2024-01-30 03:15:06.078205113,2024-01-30 03:15:06.078205113,Facing issues with Microsoft Excel crashing,Software,2 - High
admin,INC0000000493,Charlie Whitherspoon,Resolved,David Loo,Inquiry / Help,Charlie Whitherspoon,2024-01-24 18:51:00,2024-01-30 12:13:27.594994168,2024-01-30 12:13:27.594994168,Need assistance with subscription service,Service Desk,3 - Moderate
system,INC0000000494,,In Progress,David Loo,Software,Beth Anglin,2024-01-26 20:00:00,2024-01-29 20:00:00.000000000,,Software update causing system crashes,Software,2 - High
employee,INC0000000495,,New,ITIL User,Software,,2024-01-27 16:08:00,2024-01-27 16:08:00.000000000,,Unable to install latest version of Photoshop,Software,2 - High
admin,INC0000000496,,In Progress,Don Goodliffe,Hardware,Charlie Whitherspoon,2024-01-27 21:27:00,2024-01-27 21:27:00.000000000,,Printer is not functioning properly,Hardware,3 - Moderate
system,INC0000000497,Fred Luddy,Resolved,ITIL User,Software,Charlie Whitherspoon,2024-01-28 14:52:00,2024-01-30 04:02:58.189072316,2024-01-30 04:02:58.189072316,Software update causing system crash,Software,1 - Critical
employee,INC0000000498,,New,David Loo,Software,,2024-01-28 16:31:00,2024-01-28 16:31:00.000000000,,Unable to install new software update,Software,2 - High
admin,INC0000000499,Fred Luddy,Resolved,David Loo,Software,Beth Anglin,2024-01-28 20:15:00,2024-01-27 15:49:03.029894238,2024-01-27 15:49:03.029894238,Software update causing system crash,Software,1 - Critical
