goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,goal_met
cad6b4d7-c63a-4fdc-bdc0-968a13450063,In Progress,Matthew Guerrero,HR,2024-07-08,2024-10-02,Doctor three machine.,Medium,59.0,73.64,Employee Satisfaction,False
a26aa058-31ef-4296-bba7-1478f73f32b5,In Progress,Amy Bailey,HR,2024-02-05,2024-06-01,This goal involves cross-departmental efforts across multiple departments.,Medium,87.1,72.17,Revenue Growth,True
55cf57ac-3775-476b-9518-532e40c784a1,Closed,Anita Martin MD,IT,2023-11-28,2024-02-04,Street fly care middle shoulder.,Critical,64.64,87.56,Customer Satisfaction,False
87708f58-401b-41be-b75b-7eac8c56cc1a,Open,Stephen Price,Finance,2024-07-04,2024-12-04,Human soon business world until wall south.,Low,96.39,88.75,Efficiency,True
f74b79c7-c066-47c8-b81b-23312ca0e467,In Progress,Eric Thomas,Operations,2024-01-14,2024-05-30,Commercial before occur view already out.,Critical,94.96,76.05,Cost Reduction,True
e2ea8c15-459f-43e4-bce2-da021d3da7d9,In Progress,Lisa Ewing,Marketing,2024-10-02,2025-03-31,Health condition school person together scientist.,Low,54.71,78.51,Employee Satisfaction,False
6d996211-c7c4-44f3-b9f1-88ee75e2bb1a,Open,Valerie Johnson,Finance,2024-08-03,2024-11-13,This goal involves collaborate efforts across multiple departments.,Medium,70.49,85.79,Customer Satisfaction,False
82cb0910-6807-4ff7-8f6b-b1dbc39d8778,Open,Amy Estes,IT,2024-10-13,2025-01-03,Maybe physical perform stop attack.,High,87.34,83.03,Efficiency,True
5e2cd598-0042-451f-a0ad-e795acfec365,Closed,Alexis Maddox,IT,2024-03-08,2024-08-29,Research enjoy market old.,High,60.4,68.26,Cost Reduction,False
e538f3ba-17bf-454d-a761-959ce0a89caa,In Progress,Rachel Ramirez,HR,2024-02-13,2024-06-16,Good nation without station early million central whose.,High,60.15,85.48,Customer Satisfaction,False
7f84c1c1-4771-4f61-a80b-87154dfcd060,Open,Joseph Johnson,Finance,2024-06-29,2024-09-25,This goal involves joint efforts across multiple departments.,Medium,100.0,75.72,Cost Reduction,True
9802ae15-8732-47da-97d6-05936b06e25b,Closed,Sheryl Anderson,Finance,2024-08-29,2024-11-08,Research prove unit budget leg rule agent reflect.,Medium,58.66,69.43,Cost Reduction,False
3e70b537-ada4-445c-bb07-c3c90bd30ffc,Open,Mrs. Joan Huber,Finance,2024-08-18,2024-11-23,This goal involves cross-departmental efforts across multiple departments.,Critical,64.97,68.01,Cost Reduction,False
13693f48-223c-4340-9637-3c4e291a3170,Closed,Matthew Bass,Finance,2024-02-18,2024-05-02,This goal involves partnership efforts across multiple departments.,High,63.98,70.67,Efficiency,False
9967226c-6500-45ed-89f2-6d9d7187473c,Open,George Mullen,Operations,2024-05-23,2024-08-04,At benefit enter east practice among sea worker.,High,53.24,71.74,Efficiency,False
e3343a35-a814-43a9-a22c-65f3e337ebb1,In Progress,William Smith,Marketing,2024-09-25,2025-02-03,This goal involves collaborate efforts across multiple departments.,High,69.41,70.99,Cost Reduction,False
ea0c2627-50cd-46e1-978f-ae0f4433dd35,Closed,Richard White,Marketing,2023-11-10,2024-03-07,Bring happen the be now another many.,High,95.15,88.59,Revenue Growth,True
9cc87294-ad98-4e5e-9808-682953905771,In Progress,Kathleen Phillips,HR,2024-02-08,2024-06-21,Game address animal enjoy section point.,Medium,86.54,72.34,Customer Satisfaction,True
86874e3b-4cc1-4f48-b840-4e9f11ace3ee,In Progress,Edward Richardson,Operations,2024-05-13,2024-11-06,Despite with side his.,High,53.35,64.87,Cost Reduction,False
9f0e411e-1377-4862-94e9-356b9d9f8364,In Progress,Steven Fields,IT,2024-08-16,2025-02-12,This goal involves cross-departmental efforts across multiple departments.,High,76.38,89.88,Revenue Growth,False
35fa9840-dae8-461b-9571-c4af44246fb8,In Progress,David Carr,IT,2024-03-09,2024-07-07,Foreign executive training then.,Critical,57.99,71.86,Customer Satisfaction,False
e41daaaa-c39a-477f-bec9-c00da8ce67d5,In Progress,Michael Flores,Finance,2024-06-20,2024-12-08,Identify both while skin brother theory.,High,64.57,75.38,Revenue Growth,False
6f7367ae-98ff-47c0-b3e7-db56836c385a,Closed,Jessica Pena,HR,2024-01-19,2024-06-24,This goal involves integration efforts across multiple departments.,High,88.63,74.06,Employee Satisfaction,True
34664f65-33a6-4036-860c-bb86bbaa8a22,Open,Jacob Choi,Finance,2024-04-19,2024-06-18,Whether sense especially blood.,Medium,63.69,85.28,Revenue Growth,False
3a789933-15ad-4b30-b12d-ce04e7367c43,Open,Martha Tate,IT,2024-04-29,2024-09-01,Dog need ball sport.,High,63.44,87.38,Efficiency,False
be6b79cd-b7e6-49f3-a5b8-89c62c040d4b,Closed,John Jones,Marketing,2023-12-10,2024-04-19,This goal involves cross-departmental efforts across multiple departments.,Medium,92.45,70.82,Cost Reduction,True
8cbd708a-ec1a-4562-97f6-0ebdeca9789f,Closed,Pamela Smith,HR,2024-10-27,2025-03-23,Campaign another audience read soldier.,Medium,52.16,70.24,Revenue Growth,False
eb868c8a-2e1f-419b-bb1d-74055fa12541,Closed,Stacey King,Finance,2024-05-25,2024-09-15,This goal involves integration efforts across multiple departments.,Low,95.0,69.43,Cost Reduction,True
8790a25d-93ef-42c7-a77b-179b513350de,In Progress,Gary Jones,IT,2024-06-15,2024-09-06,Society exactly fall prepare bank teach guy draw.,Medium,86.72,69.01,Cost Reduction,True
fd993e4a-c71c-410e-bd4a-9fe87452c298,Closed,Robert Contreras,HR,2024-03-28,2024-05-22,Involve nature while teach charge thank debate.,Low,61.14,73.92,Efficiency,False
9f639401-ab9a-4757-9ea1-ad288a7e73cc,Closed,Rita Strong,HR,2023-11-28,2024-04-27,Special appear like yourself class require.,Critical,63.95,86.99,Employee Satisfaction,False
5c6014ae-9705-4d66-8422-5c70e0ee5925,Closed,Justin Todd,Marketing,2024-08-31,2025-02-01,Student fine doctor Republican yeah.,Medium,75.38,73.81,Cost Reduction,True
cf900354-e2c8-4df0-bf1c-92e609d92442,In Progress,Jacqueline Lee,IT,2024-09-26,2024-11-19,Laugh civil small hour production.,High,56.09,78.64,Cost Reduction,False
dc7a84df-c9bc-48d7-9762-9e145c4fe111,Open,Morgan Daniels,IT,2024-05-28,2024-07-28,That size within.,Medium,87.54,73.0,Cost Reduction,True
e8b52ce7-ed31-4511-9f68-bd2ba7b9ccdc,In Progress,Martin Nelson,Marketing,2024-06-28,2024-10-19,Cultural least very mind.,High,55.05,77.62,Efficiency,False
d0d92950-883e-4534-8158-10b1e485e59b,Closed,Antonio Escobar,HR,2024-01-12,2024-03-24,Check middle improve budget someone his something base.,Low,66.41,78.1,Efficiency,False
e4d72c3a-67ae-481c-9abf-53f88c8351b5,Open,Madison Valdez,HR,2024-04-03,2024-07-29,This goal involves integration efforts across multiple departments.,High,70.36,67.91,Cost Reduction,True
7e4ece4b-d452-4866-be71-a6b0bf9df3e3,In Progress,Jeffrey Shaw,Operations,2023-11-27,2024-05-08,This goal involves collaborate efforts across multiple departments.,High,89.78,74.69,Revenue Growth,True
f5b4afcc-f9ab-42db-a8ca-c79cfe78e033,Closed,Veronica Raymond,Finance,2024-04-01,2024-06-23,This goal involves cross-departmental efforts across multiple departments.,Critical,61.02,60.53,Cost Reduction,True
ec428162-f929-4fac-9faa-21f7931ca896,Open,Arthur Wilson,Finance,2024-05-03,2024-08-08,Second population whom live standard.,Critical,60.76,74.59,Customer Satisfaction,False
d934fdc3-a3d2-4ad9-be60-9ca2501f7474,In Progress,Monica Cooper,HR,2024-02-07,2024-04-10,This goal involves integration efforts across multiple departments.,Critical,67.73,76.5,Customer Satisfaction,False
0bacd3ea-f0b6-430f-b290-9cba358ccf55,Closed,Edward Nolan,Marketing,2024-06-02,2024-11-19,Plant say west between.,Low,89.65,71.95,Cost Reduction,True
f0f088b3-ab7e-4778-a383-158d1c5bd7ab,Closed,James Rosales,Operations,2024-08-02,2024-12-21,Contain soon follow charge stop suffer today.,Medium,96.25,80.79,Customer Satisfaction,True
8e5b8e72-3672-474c-b85f-1e912d8169f4,In Progress,Robert Martinez,Marketing,2024-10-14,2025-02-14,This goal involves partnership efforts across multiple departments.,Critical,64.9,76.96,Cost Reduction,False
24c68505-7315-4413-8503-43c08af86266,Open,Chase Johnson,IT,2024-08-07,2025-01-06,Way degree stock particularly above power from.,Medium,89.13,75.94,Cost Reduction,True
3213c916-5a77-4a8b-93c3-4755cdd14b32,Open,Steven Gonzalez,IT,2024-05-29,2024-11-18,History yet ground west certain always trouble skill.,High,54.76,76.57,Cost Reduction,False
c03e30fc-b3bb-472e-9b99-8256826951a6,Open,Gregory Mcguire,IT,2024-05-16,2024-08-15,Fear end partner score see radio human.,Medium,60.01,75.44,Customer Satisfaction,False
33ae8dd4-b778-44dc-a128-260b8dfdf618,Closed,Jessica Cooke,Marketing,2024-01-15,2024-05-29,This goal involves collaborate efforts across multiple departments.,Critical,62.84,72.35,Cost Reduction,False
b7d7fba1-fb3f-4375-ba7a-24fbcfd6d306,Open,Heidi Benitez,Marketing,2024-02-24,2024-03-29,This goal involves collaborate efforts across multiple departments.,Low,83.98,62.5,Cost Reduction,True
c4f2bc67-2c5d-40da-b55b-f3fa3d32a14b,Open,Julie Hopkins,HR,2024-09-20,2024-10-23,Glass yet important happy with job shoulder.,High,61.57,79.96,Cost Reduction,False
bc7e042c-6565-4ea9-b494-2a6ace91b61d,Open,David Woodward,Marketing,2024-10-07,2024-11-26,This goal involves cross-departmental efforts across multiple departments.,Low,92.57,79.4,Employee Satisfaction,True
50b7842c-0d53-4eca-98b3-611cce4adb36,In Progress,Christopher Morgan,Finance,2024-01-28,2024-03-29,Reach guess decade six per response.,Medium,64.86,74.94,Revenue Growth,False
