sys_updated_by,number,closed_by,state,caller_id,assigned_to,opened_at,sys_updated_on,closed_at,short_description,assignment_group,priority,category
employee,INC0000000389,Fred Luddy,Resolved,Bud Richman,Fred Luddy,2023-10-30 15:30:00,2023-12-31 01:06:00.000000001,2023-12-31 01:06:00.000000001,Unable to connect to Office VPN,Network,2 - High,Network
employee,INC0000000390,Beth Anglin,Resolved,Don Goodliffe,Charlie Whitherspoon,2023-11-02 18:15:00,2023-11-09 10:37:06.458189398,2023-11-09 10:37:06.458189398,Cannot connect to database,Database,2 - High,Database
admin,INC0000000391,Luke Wilson,Closed,David Loo,Beth Anglin,2023-11-03 05:10:00,2023-11-11 17:00:04.176269363,2023-11-11 17:00:04.176269363,Webpage not loading properly,Network,2 - High,Software
employee,INC0000000392,Luke Wilson,Closed,Don Goodliffe,Luke Wilson,2023-11-03 06:47:00,2023-11-01 23:23:22.004998554,2023-11-01 23:23:22.004998554,System not responding after update,Software,2 - High,Software
employee,INC0000000393,Charlie Whitherspoon,Closed,David Loo,Howard Johnson,2023-11-04 06:04:00,2023-11-05 05:19:10.355952906,2023-11-05 05:19:10.355952906,Internet connection issues,Network,2 - High,Network
admin,INC0000000394,Beth Anglin,Resolved,Don Goodliffe,Luke Wilson,2023-11-04 23:47:00,2023-11-13 02:06:18.063796874,2023-11-13 02:06:18.063796874,Email server is not responding properly,Network,1 - Critical,Network
system,INC0000000395,Howard Johnson,Closed,David Loo,Beth Anglin,2023-11-05 20:23:00,2023-11-09 09:05:03.253328028,2023-11-09 09:05:03.253328028,Cannot access the database,Database,2 - High,Database
employee,INC0000000396,Beth Anglin,Closed,Don Goodliffe,Charlie Whitherspoon,2023-11-06 07:25:00,2023-11-12 15:59:42.403436852,2023-11-12 15:59:42.403436852,Server connectivity issues,Network,1 - Critical,Network
system,INC0000000397,Beth Anglin,Closed,David Loo,Howard Johnson,2023-11-06 15:32:00,2023-11-10 11:12:34.772354344,2023-11-10 11:12:34.772354344,Email client application crashing,Software,3 - Moderate,Software
system,INC0000000398,Luke Wilson,Closed,David Loo,Fred Luddy,2023-11-07 07:51:00,2024-01-09 07:51:00.000000000,2024-01-09 07:51:00.000000000,Unable to connect to VPN,Network,2 - High,Network
admin,INC0000000399,Fred Luddy,Resolved,ITIL User,Luke Wilson,2023-11-08 14:32:00,2023-11-14 23:07:04.338090224,2023-11-14 23:07:04.338090224,Internet connection lost,Network,2 - High,Network
admin,INC0000000400,Howard Johnson,Closed,ITIL User,Luke Wilson,2023-11-09 01:44:00,2023-11-22 02:06:56.752489610,2023-11-22 02:06:56.752489610,Cannot connect to enterprise database,Database,2 - High,Database
admin,INC0000000401,Charlie Whitherspoon,Resolved,Bud Richman,Fred Luddy,2023-11-10 15:01:00,2024-01-13 05:25:00.000000000,2024-01-13 05:25:00.000000000,Database server giving read errors,Database,2 - High,Database
employee,INC0000000402,Charlie Whitherspoon,Closed,ITIL User,Beth Anglin,2023-11-12 05:24:00,2023-11-20 21:22:21.889193636,2023-11-20 21:22:21.889193636,Unable to connect to VPN,Network,2 - High,Network
admin,INC0000000403,Fred Luddy,Closed,ITIL User,Fred Luddy,2023-11-12 06:03:00,2024-01-15 06:03:00.000000000,2024-01-15 06:03:00.000000000,Cannot connect to company intranet,Network,2 - High,Network
admin,INC0000000404,Fred Luddy,Resolved,ITIL User,Beth Anglin,2023-11-12 09:20:00,2023-11-14 09:17:43.424866188,2023-11-14 09:17:43.424866188,Internet connection issue on floor 3,Network,2 - High,Network
admin,INC0000000405,Howard Johnson,Resolved,Bud Richman,Charlie Whitherspoon,2023-11-14 05:25:00,2023-11-16 17:49:13.012758496,2023-11-16 17:49:13.012758496,Can't access email remotely,Network,2 - High,Software
employee,INC0000000406,Luke Wilson,Resolved,ITIL User,Charlie Whitherspoon,2023-11-14 19:50:00,2023-11-21 23:04:35.247009124,2023-11-21 23:04:35.247009124,Unable to connect to the internet,Network,2 - High,Network
employee,INC0000000407,Charlie Whitherspoon,Closed,David Loo,Fred Luddy,2023-11-15 17:05:00,2024-01-19 07:28:59.999999999,2024-01-19 07:28:59.999999999,Cannot access network drive,Network,2 - High,Network
system,INC0000000408,Fred Luddy,Resolved,ITIL User,Charlie Whitherspoon,2023-11-15 20:35:00,2023-11-23 08:01:15.735316719,2023-11-23 08:01:15.735316719,Internet connection issue,Network,2 - High,Network
system,INC0000000409,Howard Johnson,Resolved,Bud Richman,Luke Wilson,2023-11-15 20:48:00,2023-11-18 00:57:13.148869317,2023-11-18 00:57:13.148869317,Unable to connect to the VPN,Network,2 - High,Network
system,INC0000000410,Howard Johnson,Resolved,ITIL User,Howard Johnson,2023-11-16 15:02:00,2023-11-26 06:33:00.284725250,2023-11-26 06:33:00.284725250,VPN not connecting properly,Network,2 - High,Network
system,INC0000000411,Fred Luddy,Resolved,David Loo,Luke Wilson,2023-11-16 16:17:00,2023-11-15 23:54:24.600428962,2023-11-15 23:54:24.600428962,Unable to access company VPN,Network,2 - High,Network
employee,INC0000000412,Fred Luddy,Closed,ITIL User,Howard Johnson,2023-11-17 20:31:00,2023-11-24 02:31:33.325616979,2023-11-24 02:31:33.325616979,Unable to connect to VPN,Network,2 - High,Network
employee,INC0000000413,Luke Wilson,Closed,David Loo,Howard Johnson,2023-11-19 00:57:00,2023-11-17 22:29:59.954133088,2023-11-17 22:29:59.954133088,Email client not working properly,Service Desk,3 - Moderate,Software
system,INC0000000414,Fred Luddy,Closed,Don Goodliffe,Fred Luddy,2023-11-21 23:19:00,2024-01-26 18:30:59.999999999,2024-01-26 18:30:59.999999999,Operating system error,Software,2 - High,Software
admin,INC0000000415,Luke Wilson,Resolved,David Loo,Howard Johnson,2023-11-22 03:13:00,2023-11-27 15:34:26.585815716,2023-11-27 15:34:26.585815716,Database server is not responding,Database,1 - Critical,Database
admin,INC0000000416,Howard Johnson,Closed,ITIL User,Beth Anglin,2023-11-22 17:44:00,2023-12-02 03:03:49.830828205,2023-12-02 03:03:49.830828205,Cannot connect to printer,Hardware,3 - Moderate,Hardware
system,INC0000000417,Howard Johnson,Resolved,Don Goodliffe,Luke Wilson,2023-11-22 19:29:00,2023-11-27 02:39:42.701945843,2023-11-27 02:39:42.701945843,Server connectivity issues,Network,2 - High,Network
admin,INC0000000418,Howard Johnson,Resolved,Bud Richman,Charlie Whitherspoon,2023-11-23 03:04:00,2023-12-01 04:04:56.256565732,2023-12-01 04:04:56.256565732,Cannot connect to VPN network,Network,2 - High,Network
employee,INC0000000419,Luke Wilson,Resolved,Bud Richman,Luke Wilson,2023-11-24 11:51:00,2023-12-05 13:00:05.789709199,2023-12-05 13:00:05.789709199,Internet connection unstable,Network,2 - High,Network
system,INC0000000420,Luke Wilson,Closed,ITIL User,Charlie Whitherspoon,2023-11-24 13:07:00,2023-12-02 14:31:00.509996848,2023-12-02 14:31:00.509996848,Email client not working properly,Service Desk,2 - High,Software
employee,INC0000000421,Fred Luddy,Resolved,Don Goodliffe,Charlie Whitherspoon,2023-11-25 03:44:00,2023-12-05 00:30:44.652746390,2023-12-05 00:30:44.652746390,Cannot connect to office VPN,Network,2 - High,Network
admin,INC0000000422,Fred Luddy,Resolved,Don Goodliffe,Beth Anglin,2023-11-25 17:30:00,2023-11-20 21:21:31.761314983,2023-11-20 21:21:31.761314983,Unable to connect to the server,Network,2 - High,Network
admin,INC0000000423,Luke Wilson,Resolved,Bud Richman,Howard Johnson,2023-11-25 23:59:00,2023-12-03 14:27:54.400915621,2023-12-03 14:27:54.400915621,Cannot connect to the office wifi network,Network,2 - High,Network
admin,INC0000000424,Beth Anglin,Resolved,David Loo,Beth Anglin,2023-11-26 08:16:00,2023-11-22 21:26:55.333176073,2023-11-22 21:26:55.333176073,Internet connection issue,Network,2 - High,Network
employee,INC0000000425,Howard Johnson,Closed,David Loo,Howard Johnson,2023-11-28 07:49:00,2023-12-09 20:12:43.987622227,2023-12-09 20:12:43.987622227,Unable to connect to Server,Network,2 - High,Network
employee,INC0000000426,Luke Wilson,Resolved,Don Goodliffe,Luke Wilson,2023-11-28 08:16:00,2023-12-02 07:24:59.924404685,2023-12-02 07:24:59.924404685,Email server is not responding,Network,2 - High,Network
admin,INC0000000427,Fred Luddy,Closed,Don Goodliffe,Howard Johnson,2023-12-01 06:47:00,2023-12-08 19:10:37.895506307,2023-12-08 19:10:37.895506307,Email server is down,Network,1 - Critical,Network
employee,INC0000000428,Charlie Whitherspoon,Resolved,Bud Richman,Luke Wilson,2023-12-03 00:02:00,2023-12-13 20:07:42.102219272,2023-12-13 20:07:42.102219272,Cannot connect to VPN,Network,2 - High,Network
employee,INC0000000429,Luke Wilson,Resolved,David Loo,Charlie Whitherspoon,2023-12-05 01:20:00,2023-12-11 04:46:47.788144706,2023-12-11 04:46:47.788144706,Email system not responding,Network,2 - High,Software
employee,INC0000000430,Fred Luddy,Resolved,ITIL User,Luke Wilson,2023-12-06 01:28:00,2023-12-13 16:52:43.003022111,2023-12-13 16:52:43.003022111,Internet connection problems in the marketing department,Network,2 - High,Network
employee,INC0000000431,,New,ITIL User,,2023-12-06 05:32:00,2023-12-06 05:32:00.000000000,,Unable to connect to VPN,Network,2 - High,Network
employee,INC0000000432,,New,Bud Richman,,2023-12-06 14:30:00,2023-12-06 14:30:00.000000000,,Database connection issues,Database,3 - Moderate,Database
admin,INC0000000433,,In Progress,Bud Richman,Fred Luddy,2023-12-08 13:09:00,2023-12-09 13:09:00.000000000,,Unable to access database,Database,1 - Critical,Database
admin,INC0000000434,Luke Wilson,Resolved,Bud Richman,Beth Anglin,2023-12-08 21:40:00,2023-12-16 19:29:24.666158035,2023-12-16 19:29:24.666158035,Unable to access company VPN,Network,2 - High,Network
employee,INC0000000435,Beth Anglin,Resolved,David Loo,Beth Anglin,2023-12-09 11:24:00,2023-12-12 10:52:44.907383368,2023-12-12 10:52:44.907383368,Internet connection is unstable,Network,2 - High,Network
admin,INC0000000436,Fred Luddy,Closed,ITIL User,Charlie Whitherspoon,2023-12-10 07:34:00,2023-12-10 14:57:20.187727432,2023-12-10 14:57:20.187727432,Internet connection is not stable,Network,2 - High,Network
system,INC0000000437,Howard Johnson,Closed,ITIL User,Howard Johnson,2023-12-11 06:42:00,2023-12-05 14:02:14.107090791,2023-12-05 14:02:14.107090791,Server network outage issue,Network,2 - High,Network
system,INC0000000438,Howard Johnson,Closed,Bud Richman,Charlie Whitherspoon,2023-12-11 07:56:00,2023-12-23 02:29:55.519675795,2023-12-23 02:29:55.519675795,Cannot access network shares,Network,2 - High,Network
employee,INC0000000439,,New,David Loo,,2023-12-11 17:55:00,2023-12-11 17:55:00.000000000,,Internet connectivity issue,Network,2 - High,Network
employee,INC0000000440,,In Progress,David Loo,Fred Luddy,2023-12-13 18:05:00,2023-12-13 18:05:00.000000000,,WiFi network constantly dropping,Network,2 - High,Network
employee,INC0000000441,Howard Johnson,Resolved,ITIL User,Beth Anglin,2023-12-13 22:42:00,2023-12-19 23:03:55.128273061,2023-12-19 23:03:55.128273061,Cannot access VPN,Network,2 - High,Network
employee,INC0000000442,,New,Bud Richman,,2023-12-15 09:55:00,2023-12-15 09:55:00.000000000,,Internet connection issue,Network,2 - High,Network
admin,INC0000000443,Charlie Whitherspoon,Resolved,ITIL User,Luke Wilson,2023-12-16 23:15:00,2023-12-19 13:38:33.774738100,2023-12-19 13:38:33.774738100,SQL Server connectivity issue,Database,2 - High,Database
employee,INC0000000444,Luke Wilson,Resolved,David Loo,Howard Johnson,2023-12-17 04:30:00,2023-12-21 15:24:08.635240640,2023-12-21 15:24:08.635240640,Unable to connect to the internet,Network,2 - High,Network
employee,INC0000000445,Beth Anglin,Resolved,David Loo,Luke Wilson,2023-12-17 10:12:00,2023-12-30 02:05:38.681545455,2023-12-30 02:05:38.681545455,Cannot connect to office VPN,Network,2 - High,Network
employee,INC0000000446,Charlie Whitherspoon,Resolved,ITIL User,Howard Johnson,2023-12-20 01:36:00,2023-12-25 04:42:04.697763506,2023-12-25 04:42:04.697763506,Email server not responding,Network,2 - High,Hardware
employee,INC0000000447,Beth Anglin,Resolved,ITIL User,Luke Wilson,2023-12-21 03:44:00,2023-12-26 15:17:54.028259760,2023-12-26 15:17:54.028259760,Unable to connect to VPN from home,Network,2 - High,Network
system,INC0000000448,Fred Luddy,Closed,David Loo,Luke Wilson,2023-12-21 06:37:00,2023-12-22 09:34:39.784459471,2023-12-22 09:34:39.784459471,Email server not responding,Network,2 - High,Network
system,INC0000000449,Luke Wilson,Resolved,David Loo,Howard Johnson,2023-12-22 20:27:00,2023-12-27 09:26:35.606333224,2023-12-27 09:26:35.606333224,Email system is down,Network,1 - Critical,Inquiry / Help
employee,INC0000000450,Luke Wilson,Closed,Bud Richman,Luke Wilson,2023-12-24 06:56:00,2023-12-24 10:59:47.906752560,2023-12-24 10:59:47.906752560,Cannot connect to VPN,Network,2 - High,Network
employee,INC0000000451,,In Progress,Bud Richman,Fred Luddy,2023-12-24 07:53:00,2023-12-26 07:53:00.000000000,,Unable to access VPN,Network,3 - Moderate,Network
system,INC0000000452,Charlie Whitherspoon,Resolved,ITIL User,Howard Johnson,2023-12-25 00:19:00,2023-12-28 10:26:34.409597609,2023-12-28 10:26:34.409597609,Database update issue,Database,2 - High,Database
admin,INC0000000453,Beth Anglin,Resolved,Don Goodliffe,Howard Johnson,2023-12-25 12:20:00,2023-12-17 22:38:11.635823142,2023-12-17 22:38:11.635823142,Cannot connect to the database,Database,2 - High,Database
admin,INC0000000454,Howard Johnson,Resolved,David Loo,Beth Anglin,2023-12-25 17:42:00,2023-12-28 04:01:11.456605574,2023-12-28 04:01:11.456605574,Internet connection unstable,Network,2 - High,Network
admin,INC0000000455,Fred Luddy,Closed,Don Goodliffe,Charlie Whitherspoon,2023-12-26 03:00:00,2023-12-18 00:14:46.982259221,2023-12-18 00:14:46.982259221,Unable to access the database server,Database,2 - High,Database
admin,INC0000000456,Charlie Whitherspoon,Closed,Don Goodliffe,Beth Anglin,2023-12-27 02:31:00,2023-12-24 10:07:38.712004893,2023-12-24 10:07:38.712004893,SQL server connection issue,Database,1 - Critical,Database
system,INC0000000457,Howard Johnson,Closed,Bud Richman,Luke Wilson,2023-12-27 15:23:00,2024-01-01 05:55:29.608633378,2024-01-01 05:55:29.608633378,Cannot connect to the company VPN,Network,2 - High,Network
admin,INC0000000458,Howard Johnson,Resolved,ITIL User,Charlie Whitherspoon,2023-12-28 04:38:00,2023-12-28 16:57:03.687998244,2023-12-28 16:57:03.687998244,Cannot connect to company's VPN,Network,2 - High,Network
employee,INC0000000459,Fred Luddy,Resolved,Bud Richman,Charlie Whitherspoon,2023-12-31 15:29:00,2024-01-14 07:32:41.189070924,2024-01-14 07:32:41.189070924,Can't connect to office wifi,Network,2 - High,Network
admin,INC0000000460,Fred Luddy,Resolved,ITIL User,Beth Anglin,2023-12-31 20:59:00,2024-01-08 07:56:38.987695470,2024-01-08 07:56:38.987695470,Cannot connect to VPN,Network,2 - High,Network
employee,INC0000000461,Fred Luddy,Closed,Bud Richman,Beth Anglin,2024-01-02 15:44:00,2024-01-03 19:35:38.959179035,2024-01-03 19:35:38.959179035,Unable to access database server,Database,2 - High,Database
employee,INC0000000462,Charlie Whitherspoon,Closed,ITIL User,Beth Anglin,2024-01-02 19:30:00,2024-01-11 18:22:04.489689510,2024-01-11 18:22:04.489689510,Can't access email server,Network,3 - Moderate,Network
employee,INC0000000463,,New,David Loo,,2024-01-03 01:02:00,2024-01-03 01:02:00.000000000,,Can't connect to the VPN,Network,2 - High,Network
employee,INC0000000464,Beth Anglin,Closed,ITIL User,Charlie Whitherspoon,2024-01-04 12:32:00,2024-01-10 20:27:55.988624043,2024-01-10 20:27:55.988624043,Internet connection unstable,Network,1 - Critical,Network
employee,INC0000000465,,New,ITIL User,,2024-01-05 15:55:00,2024-01-05 15:55:00.000000000,,Cannot connect to network,Network,2 - High,Network
admin,INC0000000466,Howard Johnson,Resolved,David Loo,Charlie Whitherspoon,2024-01-05 19:57:00,2024-01-20 04:27:40.210798692,2024-01-20 04:27:40.210798692,Unable to access the database,Database,2 - High,Database
employee,INC0000000467,Luke Wilson,Resolved,Bud Richman,Howard Johnson,2024-01-05 22:01:00,2024-01-14 07:18:03.776283408,2024-01-14 07:18:03.776283408,Email server is not working,Network,1 - Critical,Network
admin,INC0000000468,,In Progress,Don Goodliffe,Fred Luddy,2024-01-06 06:59:00,2024-01-08 06:59:00.000000000,,SQL Server outages in production,Database,1 - Critical,Database
system,INC0000000469,Fred Luddy,Resolved,Don Goodliffe,Howard Johnson,2024-01-06 08:09:00,2024-01-20 17:46:12.795584547,2024-01-20 17:46:12.795584547,Web application not loading,Service Desk,3 - Moderate,Software
admin,INC0000000470,Luke Wilson,Resolved,Don Goodliffe,Howard Johnson,2024-01-06 14:29:00,2024-01-13 08:16:11.392754312,2024-01-13 08:16:11.392754312,Email server not responding,Network,2 - High,Network
system,INC0000000471,Howard Johnson,Resolved,Don Goodliffe,Beth Anglin,2024-01-06 17:43:00,2024-01-07 15:48:10.144365581,2024-01-07 15:48:10.144365581,Internet connection unstable,Network,2 - High,Network
employee,INC0000000472,Luke Wilson,Resolved,David Loo,Beth Anglin,2024-01-08 00:55:00,2024-01-13 04:54:31.801431787,2024-01-13 04:54:31.801431787,Unable to connect to the VPN,Network,2 - High,Network
employee,INC0000000473,Howard Johnson,Closed,Don Goodliffe,Beth Anglin,2024-01-08 16:20:00,2024-01-18 10:49:53.708630795,2024-01-18 10:49:53.708630795,Unable to access company network from remote location,Network,2 - High,Network
admin,INC0000000474,Charlie Whitherspoon,Resolved,ITIL User,Luke Wilson,2024-01-09 03:42:00,2024-01-16 14:09:47.766788685,2024-01-16 14:09:47.766788685,Unable to access internal server,Network,2 - High,Network
admin,INC0000000475,Luke Wilson,Closed,David Loo,Howard Johnson,2024-01-11 02:25:00,2024-01-18 10:54:04.516136718,2024-01-18 10:54:04.516136718,Email not working properly,Network,2 - High,Inquiry / Help
employee,INC0000000476,Beth Anglin,Resolved,David Loo,Beth Anglin,2024-01-11 20:31:00,2024-01-18 15:38:35.119171857,2024-01-18 15:38:35.119171857,Unable to connect to the internet,Network,2 - High,Network
employee,INC0000000477,,New,ITIL User,,2024-01-14 18:06:00,2024-01-14 18:06:00.000000000,,Unable to log into email account,Service Desk,2 - High,Inquiry / Help
employee,INC0000000478,,In Progress,Don Goodliffe,Fred Luddy,2024-01-15 08:41:00,2024-01-18 08:41:00.000000000,,Can't connect to office WiFi,Network,2 - High,Network
employee,INC0000000479,Luke Wilson,Closed,ITIL User,Howard Johnson,2024-01-15 23:30:00,2024-01-17 04:15:54.042885105,2024-01-17 04:15:54.042885105,Email client not syncing properly,Software,3 - Moderate,Software
admin,INC0000000480,Luke Wilson,Resolved,Don Goodliffe,Beth Anglin,2024-01-16 03:25:00,2024-01-20 04:07:27.312659734,2024-01-20 04:07:27.312659734,Cannot access internal database,Database,2 - High,Database
employee,INC0000000481,,In Progress,ITIL User,Fred Luddy,2024-01-16 09:26:00,2024-01-16 09:26:00.000000000,,Email server not responding,Network,2 - High,Network
admin,INC0000000482,Fred Luddy,Resolved,Don Goodliffe,Luke Wilson,2024-01-18 00:11:00,2024-01-30 09:34:52.324924673,2024-01-30 09:34:52.324924673,Slow network response times,Network,2 - High,Network
admin,INC0000000483,Fred Luddy,Resolved,Bud Richman,Luke Wilson,2024-01-18 22:42:00,2024-01-23 23:32:07.865829586,2024-01-23 23:32:07.865829586,Email client issue in Finance Department,Service Desk,3 - Moderate,Software
employee,INC0000000484,Fred Luddy,Closed,Don Goodliffe,Howard Johnson,2024-01-19 04:15:00,2024-01-21 15:55:42.947657143,2024-01-21 15:55:42.947657143,Email server not responding,Network,1 - Critical,Hardware
employee,INC0000000485,Howard Johnson,Closed,David Loo,Howard Johnson,2024-01-20 02:36:00,2024-01-27 20:54:23.353038452,2024-01-27 20:54:23.353038452,Internet connection issue in team space,Network,2 - High,Network
employee,INC0000000486,,New,Don Goodliffe,,2024-01-21 01:35:00,2024-01-21 01:35:00.000000000,,Database connection issue,Database,2 - High,Database
employee,INC0000000487,Beth Anglin,Closed,David Loo,Howard Johnson,2024-01-21 02:31:00,2024-01-24 19:17:43.306308086,2024-01-24 19:17:43.306308086,Error displaying while installing new application,Software,2 - High,Software
system,INC0000000488,Howard Johnson,Closed,ITIL User,Beth Anglin,2024-01-21 23:12:00,2024-01-23 09:17:25.087504538,2024-01-23 09:17:25.087504538,Email client application not working,Software,2 - High,Software
admin,INC0000000489,Beth Anglin,Resolved,Don Goodliffe,Charlie Whitherspoon,2024-01-23 00:23:00,2024-01-29 16:37:28.958306537,2024-01-29 16:37:28.958306537,Cannot connect to VPN,Network,2 - High,Network
admin,INC0000000490,,In Progress,David Loo,Fred Luddy,2024-01-24 22:33:00,2024-01-25 22:33:00.000000000,,Email server not responding,Network,2 - High,Software
admin,INC0000000491,Charlie Whitherspoon,Resolved,David Loo,Beth Anglin,2024-01-25 07:57:00,2024-01-30 03:25:07.946612845,2024-01-30 03:25:07.946612845,Email service not working properly,Service Desk,2 - High,Software
employee,INC0000000492,,New,Bud Richman,,2024-01-25 10:40:00,2024-01-25 10:40:00.000000000,,Database connectivity issue,Database,2 - High,Database
employee,INC0000000493,,New,Bud Richman,,2024-01-26 16:46:00,2024-01-26 16:46:00.000000000,,Server connectivity issue,Network,2 - High,Network
admin,INC0000000494,Beth Anglin,Resolved,ITIL User,Charlie Whitherspoon,2024-01-26 18:17:00,2024-01-24 21:03:41.098064962,2024-01-24 21:03:41.098064962,Unable to access company server from remote location,Network,2 - High,Network
employee,INC0000000495,,In Progress,David Loo,Fred Luddy,2024-01-28 10:56:00,2024-01-31 10:56:00.000000000,,Internet connection issues,Network,3 - Moderate,Network
employee,INC0000000496,,New,Don Goodliffe,,2024-01-28 12:46:00,2024-01-28 12:46:00.000000000,,Database server outage reported,Database,1 - Critical,Database
employee,INC0000000497,,In Progress,Don Goodliffe,Howard Johnson,2024-01-28 15:38:00,2024-01-28 15:38:00.000000000,,Unable to access VPN,Network,2 - High,Network
admin,INC0000000498,,In Progress,David Loo,Luke Wilson,2024-01-29 03:08:00,2024-02-01 00:00:00.000000000,,Software update issue,Software,2 - High,Software
system,INC0000000499,,In Progress,David Loo,Howard Johnson,2024-01-30 13:05:00,2024-02-01 00:00:00.000000000,,Email server down,Network,1 - Critical,Network
