goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,quarter,goal_met
f2f9189f-7572-46d6-ab88-355a7c592b37,Open,Victor Arnold,HR,2024-02-29,2024-05-11,Be get truth address feel Mrs action.,Medium,61.90635376559037,69.03216926860637,Process Improvement,1,False
4f84a30c-9798-420c-80bb-dd2a69c56f8b,Closed,Connor Williams,Marketing,2024-04-23,2024-06-16,Pass partner by notice.,Medium,29.85583641930036,75.54512238832216,Process Improvement,2,False
6db23dd6-4e9c-44b3-8786-e67fdb29bf71,In Progress,Christian Hanson,Finance,2024-10-05,2025-02-17,This is a high priority task involving joint efforts between departments.,High,94.86930572622457,96.6314710957433,Revenue Growth,4,False
32c6f517-e99d-4988-8d6c-7728efcc9146,Closed,Martin Mata,HR,2023-11-23,2024-05-05,Process thus maybe spring rock.,Low,75.1105866410179,72.52038772266165,Innovation,4,True
12ba42cf-00ca-4751-a492-f45754ca5158,Open,Donald Ritter,IT,2024-06-20,2024-08-22,Method pay media market mother center.,Low,61.69574476333534,64.17041945838304,Customer Satisfaction,2,False
4c976f7e-3f0e-40bc-96ea-8065cbd61022,In Progress,Shawn Rodriguez,HR,2024-10-19,2025-03-31,This is a medium priority task involving integration efforts between departments.,Medium,66.3826301133497,96.29148216822696,Process Improvement,4,False
3f167897-dcfc-4ce2-a4dc-5b6ee94a8066,Open,Kathryn Patel,Sales,2023-12-14,2024-02-18,This is a medium priority task involving joint efforts between departments.,Medium,100.0,88.49610145253213,Process Improvement,4,True
6879f216-9e34-4337-a684-eb222c98ecf7,Open,Jacob Blankenship,IT,2024-09-21,2024-10-25,This is a medium priority task involving collaborate efforts between departments.,Medium,65.12937393576627,93.19577686689485,Customer Satisfaction,3,False
afa8f21d-4c72-4275-9e6a-47413d26ef9a,Closed,Vanessa Preston,IT,2023-12-09,2024-05-07,This is a critical priority task involving integration efforts between departments.,Critical,88.70541440591003,95.09100542910451,Process Improvement,4,False
9d4d80cd-2064-497e-afc2-12afa2d1cf7a,Open,Ethan Williams,HR,2023-11-29,2024-02-19,This is a medium priority task involving integration efforts between departments.,Medium,72.38934879183007,82.91113955465876,Revenue Growth,4,False
1b25d720-7449-489a-8064-b3665433093f,Closed,Denise Davis,Marketing,2024-01-22,2024-07-18,Win guy compare why learn.,High,78.25542137440965,78.38869286518302,Revenue Growth,1,False
f9f5a724-6e6c-4e73-b8c0-c5f19e4c6dec,Closed,Paul Russell,HR,2024-05-06,2024-06-22,Short agent lead change run enough back.,Critical,50.330422089726326,81.47434902002234,Innovation,2,False
a9fd3b67-623a-47f6-94ca-437ae7e344a4,In Progress,Ronald Taylor,Sales,2023-11-15,2024-04-30,Statement sea sure college special college.,Critical,74.1045583782749,85.53890430355581,Cost Reduction,4,False
c183adce-cf3f-4f71-9e21-4cdc7dca27a4,In Progress,Donald Lewis,Marketing,2024-03-15,2024-09-11,This is a high priority task involving integration efforts between departments.,High,100.0,88.48183694694549,Cost Reduction,1,True
3915f4df-cd19-4570-b0e7-935ff058c546,Closed,Vanessa Robinson,Sales,2023-11-23,2024-04-05,This is a critical priority task involving collaborate efforts between departments.,Critical,77.98399695669565,89.9163204077294,Process Improvement,4,False
9c5822c1-6e8c-4c5f-bec2-00afae31ddbc,In Progress,Carrie Martinez,Marketing,2023-12-06,2024-05-26,Nation see democratic red.,Medium,39.32492187521707,68.50834327718893,Cost Reduction,4,False
4127e0ee-539a-4e6a-99ce-a5bfe163ce1d,Closed,Angela Baker,Marketing,2024-02-20,2024-07-12,This is a high priority task involving cross-departmental efforts between departments.,High,75.0514040838122,81.39218313913861,Customer Satisfaction,1,False
3921275a-c68e-495c-8e73-1eaa1c559269,In Progress,Robert Roberts,Marketing,2024-01-16,2024-03-31,Care none might spend less somebody attention.,Critical,47.49233744105171,75.67987128910755,Customer Satisfaction,1,False
efc7cd27-17e2-4bbc-a4e3-01b1ea1be7ce,Closed,Chad Taylor,IT,2024-09-07,2024-11-06,Worry own prove kid.,Critical,71.24359209542354,82.2429647874736,Customer Satisfaction,3,False
320460c2-f57a-45be-9c42-1cc609089b38,Open,Samantha Hicks,IT,2024-03-12,2024-07-13,This is a low priority task involving cross-departmental efforts between departments.,Low,61.69358989308136,96.76218262682917,Process Improvement,1,False
4148a95e-0077-4b8d-870e-1ae53f9ba26d,Closed,Carol Richards,Finance,2024-10-12,2025-01-21,Car matter great hope poor figure mouth.,Medium,73.21992880821347,84.02952692892353,Innovation,4,False
830c96b0-3f02-452a-a8de-52ed7dc82903,In Progress,Matthew Andrews,Marketing,2024-07-12,2024-12-10,Seek people decision resource.,Medium,60.33511102136522,64.42122297763814,Customer Satisfaction,3,False
5beaf55b-e066-48ad-aead-81c0c30209d1,In Progress,Rhonda Terry,IT,2024-10-29,2024-12-29,This is a high priority task involving joint efforts between departments.,High,76.85947015295291,94.75596711827106,Customer Satisfaction,4,False
9ada6388-c75b-4e66-9f8c-5050c107c835,Open,David Smith,Finance,2024-10-16,2024-11-21,Reach across different one network whole American.,Low,47.67445108017054,69.08257833614202,Customer Satisfaction,4,False
ac766f32-52df-45a4-96dd-8e88f6ee0598,Closed,Shaun Martinez,IT,2024-09-23,2024-11-11,Stuff memory it art common policy.,Medium,67.53123705180975,66.05795263355142,Innovation,3,True
a5dec82c-6198-4158-828e-f4ed12085474,Closed,John Richardson,Finance,2024-03-23,2024-08-25,Action hear cost important wonder both.,Medium,72.84290803859083,76.39860101439142,Innovation,1,False
d90f8938-cb81-45b1-bf6d-6bf9bf09dba4,Open,Adrienne Aguirre,Finance,2024-06-13,2024-08-12,Very down along probably family knowledge.,High,60.93230679726281,61.07943356771614,Process Improvement,2,False
6d6f18e8-123f-481b-9cbc-d4bb57b3d35c,Open,Melissa Schmidt,HR,2023-12-20,2024-04-05,Career instead exactly about model.,Low,36.185256741851475,81.47169568890642,Revenue Growth,4,False
791d44c5-d7c8-4caf-a865-51930b1fb29a,In Progress,James Horn,IT,2024-07-29,2025-01-20,Religious free answer arm risk easy.,Medium,55.13546892094169,74.2773316567217,Innovation,3,False
d050d781-4408-45e8-87a1-caee8753dc78,Open,Ethan Allen,HR,2023-10-30,2023-12-13,Role morning upon.,High,63.429456069843155,80.29463351207161,Customer Satisfaction,4,False
4f63b010-caa9-4001-8160-879beed2f304,In Progress,Bryan Rodriguez,Marketing,2024-02-17,2024-04-02,This is a critical priority task involving integration efforts between departments.,Critical,66.44973937566225,94.84114268183217,Cost Reduction,1,False
215fbf51-818d-47bd-9125-67650f7635cb,Open,Emily Pineda,Marketing,2024-05-19,2024-09-23,Movement allow put do board successful deep.,Critical,48.26375617618608,61.69347740588486,Process Improvement,2,False
9e5fc561-4b26-4745-b4e2-dbe87bf071ae,Open,Amanda Moore,Sales,2024-05-17,2024-08-15,This is a medium priority task involving collaborate efforts between departments.,Medium,98.39926648759698,82.28942593002233,Innovation,2,True
83aa05f9-5956-47e6-8686-536bfe124475,Open,Victoria Carroll,IT,2024-06-07,2024-11-21,Impact Democrat city federal and population child.,High,61.09493730148113,75.4427946883611,Customer Satisfaction,2,False
b63bbdbf-141d-473f-b2c6-7f09faf43e2c,In Progress,Ashley Murphy,Marketing,2024-07-28,2024-09-01,This is a medium priority task involving integration efforts between departments.,Medium,72.58304744569546,87.80601580775102,Innovation,3,False
d837244e-e642-48bd-9240-956dda6c4ce4,Closed,Erica Price,IT,2024-09-23,2025-02-25,Material computer full tonight run miss.,Critical,53.34452029216624,82.94711701588054,Revenue Growth,3,False
e66a665d-bb67-428d-94f7-a721315c15e1,In Progress,Kevin Higgins,Sales,2024-01-12,2024-04-27,This is a high priority task involving collaborate efforts between departments.,High,99.60728184419003,90.71668046922684,Customer Satisfaction,1,True
6b18cbb5-eeb2-48f0-859e-4eb74ca2db69,In Progress,Hannah Garcia,Marketing,2024-08-01,2024-09-12,Teacher believe bad per official rise some population.,High,49.82660334663241,82.28664076878303,Innovation,3,False
88538794-3a3f-46a6-ba8a-b5bde39a89c8,Open,Kelly Sloan,HR,2024-04-08,2024-06-01,This is a medium priority task involving partnership efforts between departments.,Medium,82.11025936987166,84.19478317310161,Process Improvement,2,False
8858d76d-ab39-43b7-b3db-d039e489c67c,Open,Ryan Graham,Marketing,2024-02-03,2024-07-11,Represent degree stuff amount job already study.,Medium,47.67909785589886,72.42942751995496,Customer Satisfaction,1,False
8dbac9b2-c93e-4e04-bb28-91de7e1a3cd1,In Progress,Zachary Wells,HR,2024-06-13,2024-11-21,This is a medium priority task involving collaborate efforts between departments.,Medium,85.13709689858757,90.32448230128136,Innovation,2,False
3f32a6c5-f134-41cf-967d-0013a08d81b7,Open,Monica Patel,HR,2024-03-22,2024-08-26,This is a high priority task involving partnership efforts between departments.,High,98.26328039556918,97.05549296276557,Customer Satisfaction,1,True
902f40c8-950c-4c42-8995-893a3c6100cf,In Progress,Kaitlyn Arellano,HR,2024-09-16,2024-10-31,Visit hot behind read just peace happen.,Medium,46.94421407634282,82.39300549446939,Process Improvement,3,False
0fcb7ca1-08f0-4702-b10f-6733bea0cc04,In Progress,John Buck,Finance,2024-02-16,2024-06-30,Local provide site visit religious newspaper must.,High,80.25433014159245,68.00804275804252,Cost Reduction,1,True
6549af72-254e-4fda-9167-ec008b7f862b,In Progress,Joshua Simmons,Sales,2024-05-09,2024-08-12,Whole beat wonder sign computer spring figure.,Medium,37.0227007492287,65.7574803444082,Revenue Growth,2,False
df717b64-162f-49a8-a2f1-6c0a482f2da6,Open,Holly Pham,Marketing,2024-06-18,2024-11-13,Security which data class ever activity.,Medium,72.57662306021749,66.059715261912,Customer Satisfaction,2,True
84862534-f598-48ac-a1df-9507990cb191,In Progress,Sarah Perry,Sales,2024-10-12,2024-11-18,Meeting five expert understand sell.,High,51.44411179728792,85.5756305252535,Process Improvement,4,False
35ffc3dc-e45a-445a-ab54-4c2362e908bb,Closed,Taylor Sherman,Finance,2024-06-23,2024-07-28,Cultural piece represent act enter cost over.,Critical,35.28262306822244,61.90745090706085,Cost Reduction,2,False
edfddb29-fa69-4071-bd5f-e7fa8dc5b3d5,In Progress,Christopher Ortega,Marketing,2024-10-01,2024-11-23,This is a high priority task involving partnership efforts between departments.,High,100.0,98.65870894799272,Revenue Growth,4,True
5ed3de99-109d-4e86-8e06-cdf6184a161c,Closed,Alexander Harris,HR,2024-10-20,2025-04-02,This is a high priority task involving collaborate efforts between departments.,High,100.0,86.26820658583729,Cost Reduction,4,True
e1a621d2-769e-4714-95b2-06051a9febb7,Closed,Jason Sutton,Finance,2024-03-22,2024-06-20,This is a low priority task involving joint efforts between departments.,Low,62.827375300031534,85.49094668618969,Revenue Growth,1,False
a9982999-2c6f-4c4f-9b75-1080877fdf92,In Progress,Sara Murphy,Marketing,2023-11-11,2024-05-09,General international executive camera data particular.,Critical,80.5835896941526,69.49469839313888,Innovation,4,True
20bba904-53e1-4b75-8423-f5c211dbb25f,In Progress,Joseph Johnson,Finance,2023-12-09,2024-03-11,Same evening force I page moment political do.,Low,63.67628739937646,84.64096098575847,Revenue Growth,4,False
e762321b-2920-4007-9a66-6ad08fa61ac2,Open,Loretta Oneill,HR,2024-08-19,2024-09-26,Believe event stop significant ball.,Low,59.949689189966435,67.1902748762778,Cost Reduction,3,False
796631c0-9768-40ef-ad0e-f9c5158f57a4,Closed,Donna Lopez,Finance,2024-08-26,2024-12-13,Save well education turn.,Medium,63.335388834419845,76.04732078320225,Process Improvement,3,False
f8fcc850-4ef1-4b39-81b9-a2844b6911ea,Open,Charles Reyes,Finance,2024-07-02,2024-11-08,Able matter because manager former writer win.,Critical,68.96079413427616,69.02664454808466,Customer Satisfaction,3,False
b7838e02-fb36-4d49-bb76-0004a064831e,Open,Victor Meyer,Marketing,2024-06-10,2024-09-01,Interview capital smile.,Low,57.900734883997295,86.38401742553287,Revenue Growth,2,False
e4de4172-dbb7-4e99-82d4-ee974d179948,Closed,Cindy Velasquez,Finance,2024-03-01,2024-04-08,Once book until worker certain.,High,83.1819092533996,74.1327385016401,Cost Reduction,1,True
826a9107-11e3-4d89-a503-0141c98abfc4,In Progress,Evan Smith,Marketing,2023-12-18,2024-05-04,Form across during itself decade.,Low,65.26925953103702,75.19003541760904,Cost Reduction,4,False
f46be817-342b-4081-9699-f0eb053be419,In Progress,Valerie Estes,Finance,2024-07-25,2025-01-11,Democratic day miss it.,Medium,67.8907246382418,79.24118391609025,Customer Satisfaction,3,False
01cb85f1-f9d6-439a-b30d-2ff7d70e2758,Open,April Parker MD,Finance,2024-05-19,2024-07-22,Its provide debate put.,Critical,40.784727059760655,62.46696154270206,Revenue Growth,2,False
a2bcacbe-bf17-4a92-a202-c4e8011420b2,Open,Margaret Williams,Sales,2024-06-26,2024-12-05,Pattern center seven human lose central indeed door.,Medium,65.72640047246489,83.77926884727587,Revenue Growth,2,False
8ddff7be-24df-4f1c-ba9c-ec44c694bcba,In Progress,Heather Roberts,Finance,2024-08-25,2025-01-24,This is a low priority task involving partnership efforts between departments.,Low,86.11364427360719,95.99057335880359,Revenue Growth,3,False
293e3086-5070-43fe-878b-4dd9c4952a88,Open,Jessica Jones,IT,2024-03-09,2024-07-23,Pretty opportunity there return.,High,83.58408818805093,86.53024291330365,Customer Satisfaction,1,False
773c1a55-7a48-4989-85bf-753e0ba544ab,Open,Jesus Martin,IT,2024-06-28,2024-08-02,Bad note former nothing.,Low,68.14779843299698,89.22382715249617,Innovation,2,False
5bd1bd69-5027-4442-bde6-8a737101c826,Open,Andrew Nelson,Marketing,2024-02-08,2024-04-21,Official seat government watch hand much.,Critical,36.51813413633716,62.67183802083869,Innovation,1,False
ce942711-58b0-4282-a0ae-93e13f3446b8,In Progress,Stephanie Campos,Sales,2024-03-20,2024-09-11,Coach discussion kid her time.,Critical,70.18019444408961,73.61123595250936,Innovation,1,False
5f8ce96a-32b0-4a0a-aca9-d3ef878b8981,Closed,Stephanie Castillo,Finance,2024-05-01,2024-06-30,This is a high priority task involving integration efforts between departments.,High,78.11768333862165,89.8833631548395,Revenue Growth,2,False
3a356e3e-26cc-4296-9d89-40855f890c7a,Open,Brenda Anderson,Finance,2023-11-25,2024-02-15,Try down anyone.,Medium,41.92709407152935,65.41109615754874,Process Improvement,4,False
c91af759-5d1e-4a43-aa2a-d1e0d6a6d787,Open,Shelby Jones PhD,IT,2024-07-05,2024-10-17,When green a expert base.,Low,65.77530303911311,71.08913218592922,Revenue Growth,3,False
011e8454-761e-4d7e-ae21-ad9c4aa7ea3e,Closed,Pedro Haynes,Finance,2024-02-09,2024-03-31,Professor guess position nor.,Critical,69.24126521688315,71.92664146874527,Revenue Growth,1,False
26b9eb91-da0a-4aca-a57d-9a255d8b5759,Open,Keith Patel,Finance,2024-01-28,2024-06-14,This is a medium priority task involving partnership efforts between departments.,Medium,64.79763958827331,86.65725081131825,Process Improvement,1,False
db8aec2b-67ca-484f-9895-1e30a7363bba,Open,Courtney Alvarez,Finance,2024-01-30,2024-05-29,Skin page expert home board.,Low,62.612423040932136,60.16082955606063,Innovation,1,True
f29a02fd-8375-4216-a19d-b9252bee25d7,Closed,Jerry Young,HR,2024-04-30,2024-09-04,Of sea threat environmental head she.,High,43.9722035065568,86.76677843024441,Customer Satisfaction,2,False
88b7597e-3c23-4b5c-88df-b6c998b7f511,Open,Catherine Ho,HR,2024-02-22,2024-05-07,Town option question bill south.,High,56.50124666785781,74.04254595903744,Innovation,1,False
a55183fe-479a-4dc6-af66-a8d7f1ce73cf,Open,Terry Morales,Marketing,2024-09-07,2025-02-19,This is a medium priority task involving collaborate efforts between departments.,Medium,95.14828107821893,89.98421234960549,Process Improvement,3,True
021463c5-2606-4924-baab-f0c091533b35,In Progress,Mark Perry,Marketing,2024-06-02,2024-10-20,Thus commercial month thousand dog.,High,74.00239596215754,67.91273821524665,Process Improvement,2,True
1c6e054a-d691-48ef-90e3-baa5ba2ed5bb,In Progress,Paul Martinez,Finance,2024-07-06,2024-09-16,Organization yard should source.,High,47.30487823665266,85.59100983802665,Customer Satisfaction,3,False
0963b0b3-2553-41ee-9da5-aad1013bc510,Closed,Brittany Carter,Finance,2023-12-10,2024-01-22,This is a high priority task involving collaborate efforts between departments.,High,92.6111791079435,83.27109913616819,Cost Reduction,4,True
0dc067f6-acf4-4b70-a7eb-6dcbfa29238d,In Progress,Justin Reyes,Finance,2023-12-31,2024-02-28,This is a low priority task involving integration efforts between departments.,Low,93.0435669505245,91.21709041076892,Customer Satisfaction,4,True
e02fec83-43a5-4126-b87d-92056566e347,In Progress,Brandy Mills,Finance,2024-01-31,2024-03-29,This is a low priority task involving collaborate efforts between departments.,Low,59.118220667663216,85.68232896635755,Revenue Growth,1,False
fecdaa40-6b7f-4084-9871-ae4e0191349c,Open,Dawn Hamilton,HR,2024-09-11,2024-12-19,This is a medium priority task involving collaborate efforts between departments.,Medium,76.17723209786057,91.41575622269048,Innovation,3,False
03095c82-26df-410d-8709-619dc7fef9d5,In Progress,Kevin Kramer,IT,2024-09-17,2024-12-19,Message should water dog.,Medium,31.8157906973265,80.43937034487749,Cost Reduction,3,False
f35c9035-06e7-426f-a0d8-14bfc031192b,Closed,Daniel Higgins,IT,2024-04-09,2024-08-17,Record be yeah less seven your.,High,46.99864478480269,62.43189710234847,Cost Reduction,2,False
d017043b-ee0f-43d8-999a-dd4baa3d6a96,Closed,Shelley Wright,Finance,2024-09-06,2025-01-30,Executive street tree impact social organization eight.,Medium,28.602385372497388,89.09311541404881,Process Improvement,3,False
440ce487-fe71-4d7d-9013-da5297ea8885,Closed,Thomas Hernandez,HR,2023-11-09,2024-04-02,This is a high priority task involving collaborate efforts between departments.,High,100.0,85.65908019589943,Innovation,4,True
534dfa48-76a8-4ef9-8a14-3e7b412258f6,Open,Katie Reed,IT,2024-07-28,2025-01-14,This is a low priority task involving integration efforts between departments.,Low,60.73428166681919,99.30098619623146,Customer Satisfaction,3,False
59515876-32fb-44f6-aa8c-20ff3824e3c5,In Progress,Rachel Bridges,IT,2024-04-23,2024-05-28,Choose continue huge strong another.,Low,47.90789477628398,79.41504003537266,Revenue Growth,2,False
49ff5ab5-5b92-46b4-b359-59b4eacf0c0b,Closed,Cheryl Fuller DVM,Sales,2023-12-18,2024-02-16,Mind author miss role card.,High,90.71267242519191,87.11202815583988,Customer Satisfaction,4,True
becc857c-cd7e-4d35-86a3-fd6305a944ef,Closed,Kyle Thomas,Sales,2024-08-12,2024-12-11,Girl water policy either.,Medium,53.19707464169444,86.56239115925644,Process Improvement,3,False
59a0fd13-0833-4e87-9d17-cd0810e96a9e,In Progress,Tara Zamora PhD,Marketing,2024-05-01,2024-10-22,Agreement anything front.,Medium,72.05220141389422,78.41603350334373,Cost Reduction,2,False
50e1cf56-088b-4391-84a7-c986d93d8a04,In Progress,Anthony Ward,Finance,2024-06-26,2024-08-18,Continue recognize main movie left science.,Critical,55.9223346192746,79.42831851979416,Process Improvement,2,False
e14cda9b-1b80-4fe3-8d43-acf129e2e2ae,Closed,Richard Martin,Sales,2023-12-10,2024-05-14,This is a medium priority task involving cross-departmental efforts between departments.,Medium,83.31808596274635,98.14415422104965,Innovation,4,False
f3c5a1e2-1d41-4835-991a-e624041d5e2b,In Progress,Samantha Stevens,Marketing,2024-07-18,2024-09-24,Personal term just.,Low,55.02654084898714,68.86444901716762,Process Improvement,3,False
924be72b-bcb2-4b7b-bfee-a408e57b890a,Open,Ronald Perry,HR,2024-02-04,2024-03-24,This is a low priority task involving cross-departmental efforts between departments.,Low,67.82563023325025,89.29312984062065,Innovation,1,False
948fb4e4-2e04-4beb-963b-06de68596a4b,Closed,Mary Lawson,HR,2024-05-05,2024-08-07,This is a high priority task involving partnership efforts between departments.,High,69.36368493412878,94.81032336675797,Innovation,2,False
ac0fdae0-7664-49be-b22f-672411ef2a8e,In Progress,Erin Dominguez,Sales,2024-05-02,2024-07-17,This is a low priority task involving integration efforts between departments.,Low,63.76139770372751,94.48189369663568,Cost Reduction,2,False
7a8aca17-45aa-4a74-916d-80e547c699fc,Closed,Dennis Garcia,Finance,2024-08-17,2024-11-22,This is a high priority task involving collaborate efforts between departments.,High,97.81398005134685,92.081057467955,Revenue Growth,3,True
0ad67889-e673-430b-a802-78574065c55b,Closed,Kimberly Green,IT,2024-01-26,2024-06-15,Analysis dark center major tree good information affect.,Medium,34.78699831237779,79.67402915890213,Cost Reduction,1,False
14a4b9c4-d9cf-4bf6-a2f1-366a975a93f1,In Progress,Jeffrey Harris,Finance,2024-04-08,2024-09-09,Budget authority begin letter night lead development.,High,71.96193294409011,80.70880063066683,Innovation,2,False
a3cd0814-4d9f-47d1-bf86-a59636bcd72e,In Progress,Tanya Carter,Marketing,2024-01-11,2024-03-03,This is a critical priority task involving collaborate efforts between departments.,Critical,79.74563368223674,83.76442206785262,Cost Reduction,1,False
d140665d-b55b-4be5-b272-a936ba6ed87d,Open,Shirley Anderson,Sales,2024-02-21,2024-07-23,Inside paper tough suddenly shake heavy.,Medium,63.34955809538935,83.70034609852341,Revenue Growth,1,False
41493341-1157-4886-8576-1ff259147fe3,Open,Victoria Kirby,IT,2024-02-10,2024-05-27,Section live much man throughout specific.,Medium,35.345847806403896,64.98316479528293,Revenue Growth,1,False
2a8044cc-cc50-41a8-bb24-7dfcada9cc89,Open,Joseph Howard,Finance,2024-04-22,2024-09-23,Message drug traditional someone.,Medium,35.81571701288037,77.08291385236026,Customer Satisfaction,2,False
d105c062-5d8a-498e-b081-7e019d89748b,In Progress,Janet Clark,IT,2024-08-06,2024-11-29,Control under air student.,Critical,67.89660327863145,82.11234940111517,Customer Satisfaction,3,False
fbd49322-4b28-4c51-83bd-29c34b810347,Closed,Pamela Fuentes,HR,2024-07-24,2024-11-05,Give voice speak food ball.,Critical,52.98094346557165,78.34485879583976,Customer Satisfaction,3,False
ff144263-f156-4172-bcaa-df5f15cdd632,Closed,Edward Burke,Finance,2024-07-10,2024-10-07,This is a medium priority task involving partnership efforts between departments.,Medium,74.88751260095992,81.27021137890948,Innovation,3,False
20acc367-16b9-4e41-8331-bc5d3de9e738,Closed,Kyle Vasquez,Finance,2024-06-26,2024-11-24,Student share together race herself four.,Critical,47.23465181906633,80.92543321167604,Innovation,2,False
20183e36-98ee-4bcd-b8ff-14031efbc456,Open,Daniel Austin,Sales,2024-08-30,2024-12-11,Within probably along race laugh simple.,Medium,38.62514682648608,66.59107035122634,Customer Satisfaction,3,False
abf0e536-de12-4a7c-b210-a89aa574a5ee,Closed,Amy Carney,Marketing,2024-02-06,2024-07-04,Ground appear hundred certain.,Critical,46.72625630741485,72.50583235168772,Process Improvement,1,False
345950d8-3db0-41de-a405-21671b0fc9bc,Closed,Kimberly Martin,Marketing,2024-04-01,2024-08-29,Low ask evidence its.,Medium,39.56097182492313,82.47762905497667,Revenue Growth,2,False
4c69aa62-c438-4f45-aa05-55e7ee809510,Closed,Veronica Shaw,Finance,2024-08-28,2024-10-30,Father beautiful with might end its.,High,41.003719916680346,72.4795308581862,Revenue Growth,3,False
107d819a-5692-4b7f-8f7d-d6a0f6f8d41c,In Progress,Amanda Patel,Marketing,2023-12-10,2024-03-09,Beyond edge participant.,High,62.675187720300215,67.82424025767531,Cost Reduction,4,False
d0d8e305-3ef6-451b-a838-62cb8a59d4bd,Closed,Veronica Berry,Sales,2024-09-27,2024-12-10,This is a medium priority task involving collaborate efforts between departments.,Medium,71.03464526042853,82.27938586735173,Innovation,3,False
66a373ca-15dd-4a58-90b9-41d2373a76a1,Open,Ryan Powell,IT,2024-07-19,2025-01-08,Speak away store both for picture.,High,78.62966691373903,83.08121704608419,Process Improvement,3,False
d1e8115f-2efd-4acb-9ffe-f807093e58c4,Closed,Valerie Cherry,Marketing,2024-09-11,2024-11-18,Summer hundred lead economy job also.,Low,33.741484089055106,61.51266126184883,Innovation,3,False
6e6455ae-df02-4063-8ffe-9e37f2fab27c,In Progress,Christopher Sanchez,Finance,2024-09-03,2024-10-31,Who let allow.,Low,71.98751898834583,63.05604118636479,Innovation,3,True
ca94dd14-44cf-4222-880b-a49187dd8409,Closed,Paul Macdonald,IT,2024-01-29,2024-07-06,Strategy lay international expect watch environment dark.,Critical,75.30055009987441,64.710976420719,Cost Reduction,1,True
95ae2d4e-db10-40df-af9d-fca3d516065e,In Progress,Jacob Price,Finance,2024-09-02,2025-02-08,This is a medium priority task involving integration efforts between departments.,Medium,77.33343129177801,82.75544928356759,Cost Reduction,3,False
25c3c0af-32ab-45aa-9231-6068cfeaaa5b,Open,Michael Terrell,Finance,2023-12-01,2024-04-15,This is a medium priority task involving cross-departmental efforts between departments.,Medium,80.12099663136789,90.10045456458059,Cost Reduction,4,False
1a7a1722-04dc-4b17-a288-9c47d63e5080,Open,Shannon Johnson,Marketing,2023-11-17,2024-03-21,Perform help discover have young.,Medium,72.4063931303898,64.54833643582603,Customer Satisfaction,4,True
c34d7d54-b0c1-4d16-8c28-518c01597e0d,Closed,Ann Bennett,Finance,2023-12-26,2024-03-23,Shake design organization professional necessary floor gas.,Critical,56.55732940475191,73.76259191747916,Customer Satisfaction,4,False
1651513e-dba8-443c-b2e9-92ac75a4c564,Closed,Jordan Cox,Marketing,2024-05-23,2024-06-29,How response mother together.,Medium,51.544519901352736,62.087435666794676,Cost Reduction,2,False
ba148b4b-c100-4b95-80ed-948e50cc32de,In Progress,Wendy Fernandez,Marketing,2024-07-01,2024-11-10,Yes help table ready cultural.,Low,43.853354924896706,61.11281201098326,Revenue Growth,3,False
a7db23c9-9eb9-4d09-a27f-169c4fbf730f,Closed,Joshua Hubbard,Sales,2024-04-22,2024-10-16,Strong teach sign rest example section stay.,Critical,50.27858815807538,86.57348551173598,Innovation,2,False
34fca7b9-f340-44ab-8e16-732905bb7342,Closed,Pamela Fry,HR,2024-06-02,2024-09-17,Order must day onto environment public.,Medium,30.4338059519159,68.39342234288347,Process Improvement,2,False
ce085469-ed4f-401d-8ebd-8fccc4a68ba8,Closed,Joseph Wagner,HR,2024-09-12,2024-11-18,Sort other onto serious western our.,Medium,69.59773688681882,78.73079041876083,Customer Satisfaction,3,False
8935d5ca-90b7-421a-a180-00b5b0bf343b,Closed,Tracie Munoz,Finance,2024-10-11,2025-02-06,Common alone cause leg building note boy community.,Low,77.02364238356746,62.52842769853104,Customer Satisfaction,4,True
fe0639e3-c9d8-4115-b26d-1dd0ceef7dbd,Closed,Patrick Rubio,Marketing,2023-12-09,2024-04-16,Bit occur on fear now still opportunity.,Medium,65.98994515135985,66.4120354710861,Revenue Growth,4,False
f6914891-eba9-40d5-aa6c-cc966ad428f3,Closed,Nichole Martinez,HR,2024-04-11,2024-07-29,This is a medium priority task involving partnership efforts between departments.,Medium,79.98948643538483,84.82679558280542,Revenue Growth,2,False
6c40d42d-8df8-4eea-a6ec-8bb8099fbc19,In Progress,Jose Mendoza,Finance,2023-12-20,2024-05-27,Owner model another stock.,Critical,40.42564679754062,75.22498131270856,Cost Reduction,4,False
120214a6-db6a-48e4-aef1-8e1caecd8731,Open,Terri Guzman,IT,2024-01-11,2024-03-12,Fly move American rise kitchen quite protect.,Medium,53.319105711258565,89.48851687522918,Innovation,1,False
ee8dafe5-816c-4c14-9d18-8e56b6304f1a,Closed,Deborah Cunningham,HR,2023-11-25,2024-05-17,Ability next person.,Medium,51.619170326221514,68.97604829472351,Innovation,4,False
f85e19b7-2305-4f1b-8590-9fd9283428bc,Closed,Mr. Derrick Smith,HR,2023-11-24,2024-01-28,Public daughter subject.,Medium,44.18275105568119,75.49355475210452,Innovation,4,False
b0f70762-90ae-4aa3-a1e6-12d129db9f0a,Open,Theodore Powers,Marketing,2024-06-06,2024-10-30,Alone draw discuss top purpose center region.,Critical,31.504510140104337,61.8658101763323,Customer Satisfaction,2,False
