goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,goal_met
82b6bc80-55a4-4f4c-a47e-79953fd91536,In Progress,Amanda Casey,HR,2023-12-07,2024-03-03,This goal involves cross-departmental efforts across multiple departments.,Medium,59.35,71.81,Revenue Growth,False
36830c84-5650-45b8-ba8e-59190df2ffde,Open,Tammy Reed,IT,2023-11-18,2024-01-29,This goal involves partnership efforts across multiple departments.,Critical,81.12,83.19,Revenue Growth,False
170ca62b-11fb-4a32-ae1a-a4e69f635e73,In Progress,Michael Castro,Operations,2024-08-04,2024-09-13,This goal involves integration efforts across multiple departments.,Medium,86.42,70.86,Customer Satisfaction,True
a966127c-f906-4d4a-a0e1-3923441dff2b,In Progress,Adam Mitchell,HR,2024-09-07,2025-02-04,This goal involves integration efforts across multiple departments.,Low,100.0,89.37,Employee Satisfaction,True
1c8496cc-db5c-46a4-b4e2-546eab39ee2c,Closed,David Cain,Operations,2024-06-06,2024-12-01,Baby painting stage apply yard.,Medium,98.14,81.75,Revenue Growth,True
839c4858-351f-44c4-923d-604eed38e389,Open,Alan Little,IT,2024-02-13,2024-05-17,This goal involves cross-departmental efforts across multiple departments.,Low,100.0,87.35,Employee Satisfaction,True
04cfb18d-f62e-435c-9cfb-768aa34c767c,Closed,Carolyn Smith,Finance,2024-07-27,2025-01-01,This goal involves partnership efforts across multiple departments.,High,59.47,74.23,Customer Satisfaction,False
86c92f1f-a9a8-4144-bcb0-cd62a97f0e44,Closed,Sarah Garcia,Finance,2024-03-03,2024-05-30,Appear candidate investment recently involve.,Low,83.88,79.58,Employee Satisfaction,True
cc68fdaa-acf6-4599-b72a-32be08a9267e,Open,Ana Cooper,HR,2024-02-05,2024-03-11,Range behind property of catch.,Critical,50.89,82.59,Customer Satisfaction,False
70a40b73-27c2-4c96-8201-88f6bf5f1b1a,Closed,Joel Alvarez,Sales,2024-04-07,2024-05-21,This goal involves cross-departmental efforts across multiple departments.,High,58.99,81.27,Customer Satisfaction,False
fcc56a71-d2ad-4cdc-80e9-f406fa799430,Closed,Mary Campos,Operations,2024-02-09,2024-03-31,Let stage understand.,High,61.14,73.41,Customer Satisfaction,False
eb6f5b57-5fc1-4172-866c-18577277d50a,Closed,Edward Church,Sales,2024-10-16,2025-04-13,Walk mouth fish write.,Medium,98.74,83.71,Customer Satisfaction,True
a3a5cf16-ac2c-4b84-b146-2a31813e4f15,Closed,Richard Mitchell,IT,2024-02-28,2024-04-15,This goal involves collaborate efforts across multiple departments.,High,100.0,87.19,Customer Satisfaction,True
fd810341-78fe-41e5-a97c-b5356693a750,Open,Gregory Vincent,IT,2023-12-28,2024-02-20,Hour push most may individual lot field.,High,92.89,85.68,Customer Satisfaction,True
6cb1ee79-b165-4331-9539-249d524ea16f,Open,Sylvia Wright,Finance,2024-05-30,2024-10-30,Level answer participant contain care remember during peace.,Low,96.39,88.75,Customer Satisfaction,True
713a07ad-fb29-47d9-8ae3-1ff0186612f4,In Progress,Joseph Johnston,IT,2024-03-21,2024-08-05,Market improve public four free sign cost.,Low,94.18,88.77,Efficiency,True
9660dcb8-8469-46a6-a692-9227dec518eb,In Progress,Donna Maynard,Operations,2024-10-03,2025-04-01,This goal involves cross-departmental efforts across multiple departments.,Critical,60.36,88.2,Revenue Growth,False
ddf7bd4b-c16f-4bae-9f6d-f8c5b1f73621,Closed,Bradley Edwards,HR,2024-09-24,2024-12-28,Central performance can kind level.,Critical,90.61,80.45,Customer Satisfaction,True
7b759017-8520-4866-b068-9a25955d4a4a,In Progress,Thomas Parker,Sales,2023-11-26,2024-03-15,This goal involves partnership efforts across multiple departments.,High,68.31,87.1,Employee Satisfaction,False
93bd1828-d806-4a3b-ac15-231796caa12e,In Progress,Kimberly Miller,HR,2024-08-05,2024-10-26,Something follow after accept moment magazine rate.,Medium,90.29,81.18,Employee Satisfaction,True
4bf9fb3c-99cc-40fa-924d-b0419d217a6b,In Progress,Christopher Pena,IT,2024-02-14,2024-06-11,Box thus black door lawyer start.,Medium,61.15,84.96,Employee Satisfaction,False
9eb01dc9-0924-493b-8d2e-4d12f646114e,Closed,Tracy Richardson,Sales,2024-04-22,2024-06-16,Accept throughout reveal however indeed still cell environmental.,Medium,65.25,82.28,Customer Satisfaction,False
3a05d708-8d0f-457f-a220-6c87a06a6234,Open,Stephen Taylor,Sales,2024-02-22,2024-06-30,Agree find represent investment.,Low,74.47,72.0,Cost Reduction,True
d977d0bb-1aa0-402d-a264-861794e462e3,In Progress,Michael Lawson,Sales,2024-04-28,2024-08-30,About attorney activity hand thousand.,Medium,58.54,68.01,Cost Reduction,False
ee016c1b-8a6b-4112-b1d4-6f56674ee80c,In Progress,Rachel Perkins,IT,2024-03-15,2024-04-28,Mind well fine late sense.,Medium,96.69,83.14,Customer Satisfaction,True
e6cdb1b4-8c49-47e0-9739-cf223cfaf73d,In Progress,Claudia Evans,Sales,2024-10-08,2024-11-15,Create nearly indeed tax.,Medium,58.45,83.48,Revenue Growth,False
cc916e27-6c88-4521-bb3f-bd019171331c,Closed,Hannah Bright,Finance,2023-12-24,2024-03-03,Church nation court house evening enough within.,Low,86.71,67.9,Cost Reduction,True
2bf0d465-ca24-469b-bdd0-26c4cbca5e27,Closed,Anne Zimmerman,Finance,2023-12-20,2024-02-05,Major performance occur particular.,Medium,81.51,71.66,Cost Reduction,True
2ee91806-d5c8-44b2-87b2-f2a2c5a93ae7,In Progress,Jesus Patterson,Sales,2023-12-26,2024-03-14,Training above right wind hope.,Low,80.47,78.14,Employee Satisfaction,True
d691e760-c856-43b0-b502-70aabee6f7f2,Open,Jerome Williams,IT,2023-12-20,2024-04-03,Media wind water pull and skill identify.,Low,72.38,87.52,Efficiency,False
95f391f0-8d6c-43b7-a2b7-543b34fb9cdb,Closed,Anthony Smith,Operations,2024-08-24,2025-01-14,Management blue foot ball.,Medium,63.41,89.22,Employee Satisfaction,False
90d24d95-ca89-4da2-a61c-de9a8ee29331,In Progress,Dr. Heather Villa,IT,2024-07-26,2024-09-01,This goal involves joint efforts across multiple departments.,Critical,64.39,74.6,Employee Satisfaction,False
801df1dd-0c76-41b7-9135-8f9815d50244,Closed,Aaron Armstrong,IT,2024-09-06,2024-10-08,This goal involves integration efforts across multiple departments.,High,100.0,88.63,Efficiency,True
f995c719-d6b1-43ef-a87a-38b27a8ef93d,Closed,Vincent Daniels,Operations,2024-06-27,2024-09-11,This goal involves joint efforts across multiple departments.,High,59.11,74.14,Customer Satisfaction,False
d8c736bf-9291-4dc8-837b-c575f20fc07f,Closed,Thomas Horne,Operations,2024-04-05,2024-06-13,This goal involves cross-departmental efforts across multiple departments.,Critical,66.2,75.28,Cost Reduction,False
96afeeb7-7758-4e56-afcc-cdad83c9f3af,In Progress,Tyler Yoder,Operations,2024-04-12,2024-07-31,Either wife matter save long short continue.,Low,52.83,75.49,Employee Satisfaction,False
4e83871a-3a15-4603-97a1-4af606742730,Closed,Keith Soto,Operations,2024-08-04,2024-12-13,This goal involves partnership efforts across multiple departments.,Medium,68.09,79.57,Customer Satisfaction,False
7d8dfb6a-0eb4-46c0-aaa2-0ba8f8124fa4,In Progress,Robert Lopez,Sales,2024-05-10,2024-10-04,Hot bill feel see model character.,Medium,68.62,60.24,Cost Reduction,True
03d470a3-5636-4cdb-a8c4-ad8f72ae2825,Closed,Kenneth Glenn,Finance,2024-01-31,2024-05-23,This goal involves partnership efforts across multiple departments.,Medium,100.0,75.39,Efficiency,True
4dde113f-ebb0-484f-a307-d32d68bef2de,Open,Mark Tran,HR,2024-03-07,2024-07-23,Recently worker spring decide include conference else.,High,58.12,78.01,Customer Satisfaction,False
04e92048-8864-4968-8456-e0e73efdcd6e,Closed,Katie Pham,Sales,2024-08-17,2025-02-10,House so back drug matter the.,Low,68.07,81.11,Customer Satisfaction,False
3635752f-6b91-4120-ad43-b2df61b35d46,Open,Logan Holland,Sales,2024-07-13,2024-09-19,This goal involves cross-departmental efforts across multiple departments.,Low,100.0,87.87,Employee Satisfaction,True
03337222-0efe-4ed5-8fde-b62ac7588efb,In Progress,Kristine Wilson,HR,2024-01-07,2024-04-22,Energy like bank live.,Medium,84.78,83.81,Efficiency,True
1605d76c-9330-4665-a694-81c762133452,In Progress,Brandi Murray,HR,2024-02-06,2024-03-31,This goal involves integration efforts across multiple departments.,Medium,62.48,88.64,Employee Satisfaction,False
63bd6113-8954-4b27-ac82-f37948e302b6,Open,Wendy Chambers,Operations,2023-11-09,2024-01-28,Maintain first shoulder southern big.,Medium,90.72,85.61,Revenue Growth,True
078b719b-1c25-4e5c-ad07-e0a8edcc1670,Closed,Sarah Grant,IT,2024-10-01,2025-03-04,Foot she stage fall.,Low,85.15,82.63,Employee Satisfaction,True
1a2d3704-cc02-4691-99db-5456fb3151b3,Open,Charles Harris,Operations,2023-12-03,2024-04-18,Write prevent however senior language today.,Medium,79.35,73.24,Revenue Growth,True
abfc5388-06e3-411b-94a0-9cc85413a4ab,In Progress,Michael James,Operations,2024-09-28,2025-01-04,This goal involves cross-departmental efforts across multiple departments.,Medium,79.13,88.78,Revenue Growth,False
0db5b43b-5e50-4214-9608-597c2ad8bb9f,In Progress,Kevin Perry,HR,2024-01-29,2024-04-10,This goal involves joint efforts across multiple departments.,Low,75.59,88.81,Customer Satisfaction,False
a06b9b15-b96e-47d5-82a0-f7f403eb6895,Open,Steven Martin,HR,2024-03-27,2024-05-22,Goal sea image table.,Critical,52.19,60.53,Cost Reduction,False
8f98ebbe-2c2a-44e0-8537-a617784ef146,Open,Laura Johnson,Finance,2024-01-06,2024-04-12,Enough name perhaps project control model purpose as.,Critical,54.0,76.19,Revenue Growth,False
278930ed-5555-43a6-a8c4-3d41ee964d40,In Progress,Daniel Ramirez,HR,2023-12-30,2024-03-01,This goal involves collaborate efforts across multiple departments.,Medium,66.23,87.21,Customer Satisfaction,False
41cf312b-d84e-4165-8dc2-c294a4564ac1,Closed,Elizabeth Matthews,Operations,2023-11-30,2024-05-18,Consumer woman foreign blue agent pick thank memory.,Critical,59.96,81.82,Employee Satisfaction,False
